"","Reservoir","Site","Date","Depth_m","Temp_C","DO_mgL","DO_pSat","Cond_uScm","Spec_Cond_uScm","Chla_ugL","Turb_NTU","pH","ORP_mV","PAR_umolm2s","Desc_rate","Flag_Temp","Flag_DO","Flag_Cond","Flag_SpecCond","Flag_Chla","Flag_Turb","Flag_pH","Flag_ORP","Flag_PAR","Flag_DescRate"
"3375","FCR",50,2020-10-28 09:58:30,6.9,13.0096,2.8863,27.325,64.355,48.924895,0.2695,22.4655,NA,245.9134,0.12371,0.053,0,0,0,0,0,0,2,0,0,0
"3376","FCR",50,2020-10-28 13:45:32,6.9,13.0259,2.842,26.857,64.366,48.955576,0.2991,20.8486,NA,246.9233,0.12376,0.045,0,0,0,0,0,0,2,0,0,0
"3377","FCR",50,2020-11-02 10:13:10,6.9,13.045,5.0293,47.705,45.754,34.820733,4.4283,11.5593,NA,304.0028,0.1238,0.051,0,0,0,0,0,0,2,0,0,0
"3378","FCR",50,2020-11-02 15:25:21,6.9,12.837,6.2364,59.444,42.015,31.793655,4.3494,8.8311,NA,279.2955,0.12373,0.043,0,0,0,0,0,0,2,0,0,0
"3379","FCR",50,2020-11-04 13:43:23,6.9,11.8022,7.0801,65.836,42.362,31.183858,4.6786,7.374,NA,307.3849,0.12371,0.027,0,0,0,0,0,0,2,0,0,0
"3380","FCR",50,2020-11-09 10:58:11,6.9,11.7437,6.7429,61.907,42.826,31.473993,3.2742,5.3989,NA,317.0432,0.12377,0.016,0,0,0,0,0,0,2,0,0,0
"3381","FCR",50,2020-12-14 13:20:56,6.9,6.0214,10.5073,84.717,35.379,21.972412,3.5875,3.0089,NA,342.0779,0.60978,0.037,0,0,0,0,0,0,2,0,0,0
"3382","FCR",50,2020-06-18 20:01:02,7,9.2258,0.0463,0.592,70.24,48.041516,0,2.1063,6.507,-59.7764,0.12376,0.048,0,0,0,0,0,0,0,0,0,0
"3383","FCR",50,2020-06-22 08:34:20,7,9.3575,0.0357,0.484,72.098,49.587145,0,2.0912,6.516,-96.9347,0.12369,0.017,0,0,0,0,0,0,0,0,0,0
"3384","FCR",50,2020-06-25 09:31:50,7,9.4487,0.0407,0.566,75.612,52.079372,0.8696,2.371,6.462,-70.1041,0.12875,0.06,0,0,0,0,0,0,0,0,0,0
"3385","FCR",50,2020-06-28 21:40:34,7,9.4758,0.0434,0.529,75.675,52.189995,0.0981,1.6573,6.515,-102.5471,0.12364,0.01,0,0,0,0,0,0,0,0,0,0
"3386","FCR",50,2020-06-28 22:41:31,7,9.5329,0.0448,0.523,74.674,51.539986,0.6575,1.8384,6.54,-112.6624,0.12368,0.022,0,0,0,0,0,0,0,0,0,0
"3387","FCR",50,2020-06-29 10:47:05,7,9.5231,0.0428,0.495,76.094,52.55008,0.101,1.7917,6.634,-142.1374,0.14117,0.004,0,0,0,0,0,0,0,0,0,0
"3388","FCR",50,2020-06-29 18:00:17,7,9.4611,0.1212,1.587,79.979,55.080475,0,4.3778,6.476,-84.8079,0.12347,0.022,0,0,0,0,0,0,0,0,0,0
"3389","FCR",50,2020-07-02 09:32:25,7,9.8639,0.4051,5.092,65.212,45.45237,2.0135,7.708,6.555,30.194,0.12354,0.089,0,0,0,0,0,0,0,0,0,0
"3390","FCR",50,2020-07-06 10:24:12,7,10.1511,0.048,0.641,47.793,33.605406,1.189,8.3972,6.363,131.3944,0.12358,0.012,0,0,0,0,0,0,0,0,0,0
"3391","FCR",50,2020-07-09 09:42:08,7,10.2589,0.5551,7.054,44.66,31.478929,2.8034,9.4154,6.499,173.2506,0.1235,0.097,0,0,0,0,0,0,0,0,0,0
"3392","FCR",50,2020-07-09 15:22:06,7,10.3966,0.6465,8.373,45.09,31.917741,2.6079,9.0453,6.464,87.9007,0.12343,0.063,0,0,0,0,0,0,0,0,0,0
"3393","FCR",50,2020-07-13 11:08:51,7,10.4311,0.6158,7.872,44.783,31.731552,4.3206,11.305,6.492,195.2988,0.12361,0.027,0,0,0,0,0,0,0,0,0,0
"3394","FCR",50,2020-07-13 13:18:57,7,10.4194,0.6418,8.126,44.913,31.819675,3.3517,11.1037,6.326,185.9525,0.12364,0.027,0,0,0,0,0,0,0,0,0,0
"3395","FCR",50,2020-07-17 09:52:45,7,10.6516,0.9196,11.861,45.217,32.241164,3.0318,9.6328,6.94,265.0414,0.12356,0.067,0,0,0,0,0,0,0,0,0,0
"3396","FCR",50,2020-07-23 14:47:15,7,10.8729,0.3105,3.791,45.792,32.85374,2.434,50.7164,6.856,179.3549,0.12352,0.048,0,0,0,0,0,0,0,0,0,0
"3397","FCR",50,2020-07-27 09:24:05,7,10.9795,0.1734,2.234,46.275,33.28553,1.5002,7.0054,6.547,173.9416,0.12352,0.015,0,0,0,0,0,0,0,0,0,0
"3398","FCR",50,2020-07-30 14:06:20,7,11.0615,0.1393,1.765,46.57,33.607116,1.1425,7.709,6.886,37.7148,0.12361,0.033,0,0,0,0,0,0,0,0,0,0
"3399","FCR",50,2020-08-03 11:16:39,7,11.1322,0.368,4.681,47.092,34.033563,0.4055,6.3186,6.898,133.673,0.12358,0.014,0,0,0,0,0,0,0,0,0,0
"3400","FCR",50,2020-08-06 09:42:29,7,11.2595,0.7584,9.878,47.489,34.450338,0.9167,6.844,NA,128.1178,0.12364,0.032,0,0,0,0,0,0,2,0,0,0
"3401","FCR",50,2020-08-10 11:11:15,7,11.3718,1.0032,13.194,48.517,35.295745,0.0794,8.6732,NA,187.2352,0.12339,0.03,0,0,0,0,0,0,2,0,0,0
"3402","FCR",50,2020-08-17 09:25:40,7,11.5346,1.4388,18.933,49.501,36.171917,0.4842,11.1022,NA,157.113,0.12369,0.012,0,0,0,0,0,0,2,0,0,0
"3403","FCR",50,2020-08-24 08:54:31,7,11.7134,1.7478,23.112,50.776,37.280197,0.0098,14.1685,NA,118.9667,0.12371,0.074,0,0,0,0,0,0,2,0,0,0
"3404","FCR",50,2020-09-02 09:40:29,7,11.9175,2.142,28.239,52.589,38.830461,0,13.3331,NA,181.7106,0.12362,0.063,0,0,0,0,0,0,2,0,0,0
"3405","FCR",50,2020-09-03 09:10:45,7,11.9267,2.2539,29.812,52.734,38.956647,0,12.8561,NA,178.754,0.12366,0.031,0,0,0,0,0,0,2,0,0,0
"3406","FCR",50,2020-09-09 13:42:23,7,12.0649,2.4184,32.066,54.074,40.099324,0,11.405,NA,206.3369,0.12369,0.028,0,0,0,0,0,0,2,0,0,0
"3407","FCR",50,2020-09-11 09:05:27,7,12.1272,2.4433,32.523,54.394,40.386098,0,13.0935,NA,200.0777,0.12368,0.041,0,0,0,0,0,0,2,0,0,0
"3408","FCR",50,2020-09-15 08:20:40,7,12.0423,1.6172,21.201,54.643,40.486066,0,13.1237,NA,193.3746,0.1237,0.033,0,0,0,0,0,0,2,0,0,0
"3409","FCR",50,2020-09-21 09:17:16,7,11.9618,0.0553,0.801,58.562,43.290552,0,13.4913,NA,124.6662,0.12377,0.027,0,0,0,0,0,0,2,0,0,0
"3410","FCR",50,2020-09-25 09:25:12,7,11.9164,0.0475,0.66,68.847,50.861202,0,9.0436,NA,153.6057,0.12372,0.029,0,0,0,0,0,0,2,0,0,0
"3411","FCR",50,2020-09-25 15:53:40,7,11.8982,0.0481,0.649,69.953,51.626727,0,10.2582,NA,134.0875,0.12366,0.046,0,0,0,0,0,0,2,0,0,0
"3412","FCR",50,2020-09-30 09:19:00,7,12.1375,1.4507,13.44,58.072,43.136067,0,16.345,NA,124.4963,0.12371,0.023,0,0,0,0,0,0,2,0,0,0
"3413","FCR",50,2020-10-04 13:07:59,7,12.2895,1.4223,18.938,58.913,43.941467,0,19.9105,NA,109.3078,0.12374,0.035,0,0,0,0,0,0,2,0,0,0
"3414","FCR",50,2020-10-06 09:28:34,7,12.3628,2.1198,19.955,59.179,44.225431,0,22.3102,NA,145.6912,0.12366,0.029,0,0,0,0,0,0,2,0,0,0
"3415","FCR",50,2020-10-13 10:45:52,7,12.5841,2.4127,22.612,61.043,45.894464,0,31.8166,NA,175.6361,0.12365,0.038,0,0,0,0,0,0,2,0,0,0
"3416","FCR",50,2020-10-16 14:15:32,7,12.6737,2.5737,24.492,61.632,46.44172,0,35.4602,NA,155.8426,0.12376,0.054,0,0,0,0,0,0,2,0,0,0
"3417","FCR",50,2020-10-16 18:29:09,7,12.6832,2.6487,24.701,61.683,46.492535,0,36.1126,NA,147.8372,0.12371,0.059,0,0,0,0,0,0,2,0,0,0
"3418","FCR",50,2020-10-16 21:13:15,7,12.686,2.5466,24.264,61.72,46.52323,0,37.5759,NA,146.348,0.12367,0.038,0,0,0,0,0,0,2,0,0,0
"3419","FCR",50,2020-10-17 01:25:34,7,12.6952,2.6301,24.804,61.777,46.57702,0,37.3846,NA,134.6141,0.12372,0.027,0,0,0,0,0,0,2,0,0,0
"3420","FCR",50,2020-10-17 05:25:42,7,12.7004,2.5859,24.545,61.923,46.693795,0,37.9701,NA,141.7481,0.1238,0.046,0,0,0,0,0,0,2,0,0,0
"3421","FCR",50,2020-10-17 09:22:30,7,12.7039,2.6549,25.02,61.982,46.743731,0,37.9661,NA,151.503,0.12364,0.021,0,0,0,0,0,0,2,0,0,0
"3422","FCR",50,2020-10-17 13:57:15,7,12.7076,2.6591,25.492,61.909,46.692576,0,34.9253,NA,189.1115,0.12378,0.04,0,0,0,0,0,0,2,0,0,0
"3423","FCR",50,2020-10-19 11:51:56,7,12.771,2.8651,27.103,62.472,47.190071,0,31.2565,NA,232.5497,0.12377,0.078,0,0,0,0,0,0,2,0,0,0
"3424","FCR",50,2020-10-28 09:58:30,7,13.0113,2.8824,27.303,64.394,48.955455,0.3642,22.223,NA,245.6335,0.12357,0.059,0,0,0,0,0,0,2,0,0,0
"3425","FCR",50,2020-10-28 13:45:32,7,13.0309,2.8515,26.994,64.323,48.930848,0.3408,20.9179,NA,247.6755,0.12367,0.066,0,0,0,0,0,0,2,0,0,0
"3426","FCR",50,2020-11-02 10:13:10,7,13.0491,5.0077,47.438,45.433,34.575044,4.3553,12.0292,NA,304.2158,0.12381,0.048,0,0,0,0,0,0,2,0,0,0
"3427","FCR",50,2020-11-02 15:25:21,7,12.8325,6.3015,59.275,42.079,31.840313,4.3846,8.5543,NA,280.8777,0.12368,0.044,0,0,0,0,0,0,2,0,0,0
"3428","FCR",50,2020-11-04 13:43:23,7,11.806,7.1136,66.163,42.326,31.157963,4.8668,7.7922,NA,308.4472,0.12368,0.053,0,0,0,0,0,0,2,0,0,0
"3429","FCR",50,2020-11-09 10:58:11,7,11.7479,6.7454,62.071,42.843,31.489096,3.639,5.4527,NA,317.9973,0.12369,0.009,0,0,0,0,0,0,2,0,0,0
"3430","FCR",50,2020-12-14 13:20:56,7,6.0761,10.5047,83.938,35.426,21.874177,3.5336,3.0502,NA,342.827,0.57292,0.058,0,0,0,0,0,0,2,0,0,0
"3431","FCR",50,2020-06-18 20:01:02,7.1,9.1858,0.0462,0.59,71.459,48.838773,0,2.0685,6.509,-62.3359,0.12374,0.057,0,0,0,0,0,0,0,0,0,0
"3432","FCR",50,2020-06-22 08:34:20,7.1,9.3387,0.0521,0.507,72.527,49.822918,0,2.0529,6.522,-99.4586,0.12373,0.035,0,0,0,0,0,0,0,0,0,0
"3433","FCR",50,2020-06-25 09:31:50,7.1,9.4322,0.0451,0.532,75.832,52.209409,0.5267,1.8336,6.464,-72.6976,0.12358,0.053,0,0,0,0,0,0,0,0,0,0
"3434","FCR",50,2020-06-28 21:40:34,7.1,9.4547,0.0454,0.515,75.885,52.280681,0.1045,1.5803,6.525,-105.1122,0.12371,0.012,0,0,0,0,0,0,0,0,0,0
"3435","FCR",50,2020-06-28 22:41:31,7.1,9.5093,0.0454,0.538,75.178,51.933862,0.7263,1.9027,6.545,-112.8897,0.12367,0.01,0,0,0,0,0,0,0,0,0,0
"3436","FCR",50,2020-06-29 10:47:05,7.1,9.4641,0.044,0.479,76.064,52.456987,0.0369,1.646,6.62,-143.2757,0.12366,0.014,0,0,0,0,0,0,0,0,0,0
"3437","FCR",50,2020-06-29 18:00:17,7.1,9.4186,0.1264,1.675,79.918,55.018204,0,5.0061,6.482,-82.7349,0.12357,0.01,0,0,0,0,0,0,0,0,0,0
"3438","FCR",50,2020-07-02 09:32:25,7.1,9.8516,0.4036,5.097,65.265,45.488405,1.7446,7.7206,6.555,30.2376,0.12347,0.071,0,0,0,0,0,0,0,0,0,0
"3439","FCR",50,2020-07-06 10:24:12,7.1,10.1939,0.0516,0.648,47.688,33.560316,1.317,8.2352,6.353,130.504,0.1235,0.008,0,0,0,0,0,0,0,0,0,0
"3440","FCR",50,2020-07-09 09:42:08,7.1,10.2398,0.5539,7.01,44.638,31.458279,2.719,9.6136,6.491,175.1895,0.12367,0.131,0,0,0,0,0,0,0,0,0,0
"3441","FCR",50,2020-07-09 15:22:06,7.1,10.3893,0.6565,8.375,45.075,31.905156,2.5112,9.0191,6.456,87.7636,0.12346,0.072,0,0,0,0,0,0,0,0,0,0
"3442","FCR",50,2020-07-13 11:08:51,7.1,10.4225,0.6134,7.868,44.828,31.758293,4.2706,11.1541,6.485,196.7845,0.12364,0.031,0,0,0,0,0,0,0,0,0,0
"3443","FCR",50,2020-07-13 13:18:57,7.1,10.42,0.6356,8.062,44.882,31.79252,3.5486,11.0772,6.322,187.3227,0.12359,0.032,0,0,0,0,0,0,0,0,0,0
"3444","FCR",50,2020-07-17 09:52:45,7.1,10.649,0.9211,11.976,45.218,32.24105,3.0272,9.4472,6.929,265.1301,0.12362,0.083,0,0,0,0,0,0,0,0,0,0
"3445","FCR",50,2020-07-23 14:47:15,7.1,10.8689,0.2937,3.925,45.794,32.851557,2.5544,49.9406,6.856,179.3278,0.12362,0.041,0,0,0,0,0,0,0,0,0,0
"3446","FCR",50,2020-07-27 09:24:05,7.1,10.9686,0.1608,2.104,46.237,33.258662,1.5897,8.1335,6.542,174.7864,0.12355,0.022,0,0,0,0,0,0,0,0,0,0
"3447","FCR",50,2020-07-30 14:06:20,7.1,11.0591,0.1396,1.847,46.554,33.567653,1.2882,7.7478,6.88,40.3693,0.12365,0.023,0,0,0,0,0,0,0,0,0,0
"3448","FCR",50,2020-08-03 11:16:39,7.1,11.1458,0.3668,4.858,47.104,34.05432,0.3409,6.0881,6.896,136.1032,0.12365,0.012,0,0,0,0,0,0,0,0,0,0
"3449","FCR",50,2020-08-06 09:42:29,7.1,11.2974,0.7657,9.944,47.409,34.410656,0.8766,6.5836,NA,131.7465,0.12365,0.03,0,0,0,0,0,0,2,0,0,0
"3450","FCR",50,2020-08-10 11:11:15,7.1,11.3814,1.0166,13.196,48.503,35.283066,0.1345,8.6238,NA,189.2099,0.12342,0.054,0,0,0,0,0,0,2,0,0,0
"3451","FCR",50,2020-08-17 09:25:40,7.1,11.5382,1.4389,18.913,49.489,36.163341,0.3417,11.0111,NA,157.3686,0.12369,0.016,0,0,0,0,0,0,2,0,0,0
"3452","FCR",50,2020-08-24 08:54:31,7.1,11.7075,1.755,23.114,50.841,37.326342,0.2582,14.0565,NA,119.9832,0.12364,0.078,0,0,0,0,0,0,2,0,0,0
"3453","FCR",50,2020-09-02 09:40:29,7.1,11.9154,2.1331,28.283,52.608,38.843061,0,12.9922,NA,183.2334,0.12365,0.075,0,0,0,0,0,0,2,0,0,0
"3454","FCR",50,2020-09-03 09:10:45,7.1,11.9447,2.2505,29.919,52.749,38.962948,0,12.7796,NA,180.7941,0.12366,0.03,0,0,0,0,0,0,2,0,0,0
"3455","FCR",50,2020-09-09 13:42:23,7.1,12.0607,2.4216,31.983,54.107,40.110086,0,11.1647,NA,209.2612,0.12369,0.012,0,0,0,0,0,0,2,0,0,0
"3456","FCR",50,2020-09-11 09:05:27,7.1,12.122,2.4604,32.435,54.419,40.404551,0,13.3371,NA,200.5949,0.12376,0.048,0,0,0,0,0,0,2,0,0,0
"3457","FCR",50,2020-09-15 08:20:40,7.1,12.0422,1.6096,21.22,54.753,40.561345,0,12.8787,NA,195.4422,0.12367,0.033,0,0,0,0,0,0,2,0,0,0
"3458","FCR",50,2020-09-21 09:17:16,7.1,11.9621,0.059,0.816,59.882,44.262942,0,13.2699,NA,126.0319,0.12383,0.032,0,0,0,0,0,0,2,0,0,0
"3459","FCR",50,2020-09-25 09:25:12,7.1,11.9252,0.0536,0.728,70.377,51.98196,0,9.0145,NA,151.1457,0.12362,0.027,0,0,0,0,0,0,2,0,0,0
"3460","FCR",50,2020-09-25 15:53:40,7.1,11.8954,0.0484,0.589,70.277,51.863598,0,10.2399,NA,133.2642,0.12385,0.034,0,0,0,0,0,0,2,0,0,0
"3461","FCR",50,2020-09-30 09:19:00,7.1,12.1404,1.4326,13.409,58.085,43.144142,0,16.2365,NA,128.5401,0.12372,0.038,0,0,0,0,0,0,2,0,0,0
"3462","FCR",50,2020-10-04 13:07:59,7.1,12.2892,1.4256,18.965,58.912,43.940428,0,19.3,NA,112.9184,0.1236,0.027,0,0,0,0,0,0,2,0,0,0
"3463","FCR",50,2020-10-06 09:28:34,7.1,12.3638,2.107,19.844,59.194,44.235571,0,22.2188,NA,148.0706,0.12384,0.034,0,0,0,0,0,0,2,0,0,0
"3464","FCR",50,2020-10-13 10:45:52,7.1,12.5906,2.3657,22.332,61.059,45.909565,0,32.4056,NA,178.6907,0.12363,0.036,0,0,0,0,0,0,2,0,0,0
"3465","FCR",50,2020-10-16 14:15:32,7.1,12.6734,2.5901,24.49,61.631,46.440348,0,35.7094,NA,157.3899,0.12378,0.037,0,0,0,0,0,0,2,0,0,0
"3466","FCR",50,2020-10-16 18:29:09,7.1,12.6817,2.6918,24.489,61.659,46.4684,0,36.4992,NA,149.4362,0.12372,0.048,0,0,0,0,0,0,2,0,0,0
"3467","FCR",50,2020-10-16 21:13:15,7.1,12.6847,2.5651,24.151,61.686,46.49646,0,36.8496,NA,147.9493,0.12375,0.026,0,0,0,0,0,0,2,0,0,0
"3468","FCR",50,2020-10-17 01:25:34,7.1,12.6946,2.6365,24.991,61.835,46.622563,0,37.6636,NA,137.7435,0.12362,0.033,0,0,0,0,0,0,2,0,0,0
"3469","FCR",50,2020-10-17 05:25:42,7.1,12.7003,2.5992,24.645,61.84,46.630366,0,37.5854,NA,143.2857,0.12381,0.043,0,0,0,0,0,0,2,0,0,0
"3470","FCR",50,2020-10-17 09:22:30,7.1,12.7029,2.6659,25.142,61.914,46.690876,0,37.1283,NA,153.7092,0.12378,0.038,0,0,0,0,0,0,2,0,0,0
"3471","FCR",50,2020-10-17 13:57:15,7.1,12.7094,2.7084,25.2,61.908,46.69188,0,35.0386,NA,190.4865,0.12376,0.037,0,0,0,0,0,0,2,0,0,0
"3472","FCR",50,2020-10-19 11:51:56,7.1,12.7659,2.8659,27.014,62.473,47.187932,0,31.9618,NA,232.7926,0.1237,0.089,0,0,0,0,0,0,2,0,0,0
"3473","FCR",50,2020-10-28 09:58:30,7.1,13.01,2.8608,27.307,64.385,48.947674,0.3086,22.2176,NA,246.0558,0.12377,0.049,0,0,0,0,0,0,2,0,0,0
"3474","FCR",50,2020-10-28 13:45:32,7.1,13.0357,2.8468,26.988,64.307,48.934205,0.2661,21.2246,NA,247.6043,0.12367,0.027,0,0,0,0,0,0,2,0,0,0
"3475","FCR",50,2020-11-02 10:13:10,7.1,13.0457,5.0184,47.674,45.571,34.678304,3.8732,11.6076,NA,302.6375,0.12363,0.065,0,0,0,0,0,0,2,0,0,0
"3476","FCR",50,2020-11-02 15:25:21,7.1,12.83,6.291,59.489,42.054,31.820181,4.7341,8.8221,NA,280.9598,0.12372,0.04,0,0,0,0,0,0,2,0,0,0
"3477","FCR",50,2020-11-04 13:43:23,7.1,11.8046,7.2009,65.957,42.263,31.111032,4.9879,7.3506,NA,307.8039,0.12371,0.035,0,0,0,0,0,0,2,0,0,0
"3478","FCR",50,2020-11-09 10:58:11,7.1,11.7491,6.744,62.136,42.878,31.518234,3.681,5.1939,NA,317.8599,0.12376,0.009,0,0,0,0,0,0,2,0,0,0
"3479","FCR",50,2020-12-14 13:20:56,7.1,5.7768,10.4279,83.096,35.6,21.873549,3.3425,2.9972,NA,344.6263,0.5058,0.05,0,0,0,0,0,0,2,0,0,0
"3480","FCR",50,2020-06-18 20:01:02,7.2,9.1591,0.0479,0.58,72.3,49.389447,0,1.6598,6.512,-64.3369,0.12377,0.036,0,0,0,0,0,0,0,0,0,0
"3481","FCR",50,2020-06-22 08:34:20,7.2,9.329,0.0331,0.623,72.851,50.01725,0,1.9188,6.528,-100.7557,0.1236,0.019,0,0,0,0,0,0,0,0,0,0
"3482","FCR",50,2020-06-25 09:31:50,7.2,9.4149,0.0405,0.565,74.867,51.51633,0.4338,1.8571,6.466,-75.1702,0.12367,0.068,0,0,0,0,0,0,0,0,0,0
"3483","FCR",50,2020-06-28 21:40:34,7.2,9.4528,0.0403,0.598,76.098,52.420493,0.0177,1.6416,6.533,-106.3825,0.1237,0.002,0,0,0,0,0,0,0,0,0,0
"3484","FCR",50,2020-06-28 22:41:31,7.2,9.4671,0.0445,0.533,75.29,51.885516,1.0296,1.8388,6.55,-114.0706,0.12357,0.018,0,0,0,0,0,0,0,0,0,0
"3485","FCR",50,2020-06-29 10:47:05,7.2,9.4667,0.0363,0.515,75.708,52.194834,0.0276,1.6202,6.638,-143.6617,0.12373,0.005,0,0,0,0,0,0,0,0,0,0
"3486","FCR",50,2020-06-29 18:00:17,7.2,9.4022,0.1386,1.767,79.935,54.990281,0,4.7901,6.49,-82.3019,0.12358,0.028,0,0,0,0,0,0,0,0,0,0
"3487","FCR",50,2020-07-02 09:32:25,7.2,9.8523,0.4057,5.123,65.219,45.458487,1.6591,7.92,6.553,30.5825,0.12354,0.076,0,0,0,0,0,0,0,0,0,0
"3488","FCR",50,2020-07-06 10:24:12,7.2,10.1215,0.0497,0.606,47.693,33.513298,1.4668,8.4678,6.348,130.86,0.12364,0.006,0,0,0,0,0,0,0,0,0,0
"3489","FCR",50,2020-07-09 09:42:08,7.2,10.2369,0.5544,6.966,44.649,31.4652,2.5762,9.6779,6.489,174.8688,0.12365,0.153,0,0,0,0,0,0,0,0,0,0
"3490","FCR",50,2020-07-09 15:22:06,7.2,10.3901,0.6516,8.306,45.112,31.930951,2.2212,9.1282,6.451,87.4196,0.12352,0.073,0,0,0,0,0,0,0,0,0,0
"3491","FCR",50,2020-07-13 11:08:51,7.2,10.4174,0.6033,7.782,44.802,31.73732,4.2641,10.8623,6.476,198.9122,0.12361,0.038,0,0,0,0,0,0,0,0,0,0
"3492","FCR",50,2020-07-13 13:18:57,7.2,10.4084,0.634,8.175,44.855,31.766725,3.3136,11.2283,6.314,190.0734,0.12349,0.018,0,0,0,0,0,0,0,0,0,0
"3493","FCR",50,2020-07-17 09:52:45,7.2,10.6475,0.9316,11.935,45.222,32.238534,2.6958,9.1415,6.919,266.7105,0.12356,0.09,0,0,0,0,0,0,0,0,0,0
"3494","FCR",50,2020-07-23 14:47:15,7.2,10.8635,0.3092,3.89,45.803,32.852795,2.0814,49.605,6.856,178.8903,0.12354,0.051,0,0,0,0,0,0,0,0,0,0
"3495","FCR",50,2020-07-27 09:24:05,7.2,10.9622,0.1693,2.173,46.228,33.245609,1.6046,7.0273,6.53,177.1786,0.12355,0.029,0,0,0,0,0,0,0,0,0,0
"3496","FCR",50,2020-07-30 14:06:20,7.2,11.04,0.1422,1.841,46.602,33.592641,1.1523,7.5826,6.878,44.5159,0.12374,0.053,0,0,0,0,0,0,0,0,0,0
"3497","FCR",50,2020-08-03 11:16:39,7.2,11.1348,0.3826,4.978,47.081,34.026594,0.5165,6.1074,6.897,138.1431,0.12368,0.021,0,0,0,0,0,0,0,0,0,0
"3498","FCR",50,2020-08-06 09:42:29,7.2,11.238,0.7613,9.957,47.481,34.410473,0.9854,6.7876,NA,133.4459,0.12369,0.014,0,0,0,0,0,0,2,0,0,0
"3499","FCR",50,2020-08-10 11:11:15,7.2,11.365,1.0024,13.121,48.49,35.270373,0.1456,8.6907,NA,189.2016,0.12345,0.031,0,0,0,0,0,0,2,0,0,0
"3500","FCR",50,2020-08-17 09:25:40,7.2,11.551,1.443,18.95,49.483,36.176759,0.6103,10.9712,NA,159.1746,0.12362,0.014,0,0,0,0,0,0,2,0,0,0
"3501","FCR",50,2020-08-24 08:54:31,7.2,11.7114,1.7567,23.161,50.866,37.348996,0.0798,14.1131,NA,120.9226,0.12365,0.052,0,0,0,0,0,0,2,0,0,0
"3502","FCR",50,2020-09-02 09:40:29,7.2,11.9138,2.1379,28.371,52.644,38.869821,0,13.2653,NA,185.4995,0.12373,0.064,0,0,0,0,0,0,2,0,0,0
"3503","FCR",50,2020-09-03 09:10:45,7.2,11.9245,2.2577,29.87,52.815,39.006697,0,12.9568,NA,183.8817,0.12369,0.058,0,0,0,0,0,0,2,0,0,0
"3504","FCR",50,2020-09-09 13:42:23,7.2,12.0675,2.4017,31.925,54.091,40.104332,0,11.4647,NA,211.8463,0.12354,0.069,0,0,0,0,0,0,2,0,0,0
"3505","FCR",50,2020-09-11 09:05:27,7.2,12.1235,2.4532,32.538,54.415,40.412622,0,13.0042,NA,202.312,0.12373,0.03,0,0,0,0,0,0,2,0,0,0
"3506","FCR",50,2020-09-15 08:20:40,7.2,12.0271,1.5207,19.725,54.898,40.657843,0,13.5178,NA,197.7678,0.12375,0.028,0,0,0,0,0,0,2,0,0,0
"3507","FCR",50,2020-09-21 09:17:16,7.2,11.9556,0.0535,0.765,61.569,45.511892,0,13.4567,NA,124.2398,0.12371,0.031,0,0,0,0,0,0,2,0,0,0
"3508","FCR",50,2020-09-25 09:25:12,7.2,11.9245,0.052,0.705,72.629,53.626179,0,10.6094,NA,148.801,0.12372,0.019,0,0,0,0,0,0,2,0,0,0
"3509","FCR",50,2020-09-25 15:53:40,7.2,11.8953,0.048,0.66,70.879,52.30576,0,9.7528,NA,132.2589,0.12374,0.031,0,0,0,0,0,0,2,0,0,0
"3510","FCR",50,2020-09-30 09:19:00,7.2,12.1376,1.4606,13.388,58.057,43.123163,0,15.9262,NA,128.7492,0.12384,0.022,0,0,0,0,0,0,2,0,0,0
"3511","FCR",50,2020-10-04 13:07:59,7.2,12.2896,1.4212,19.013,58.894,43.929124,0,19.4272,NA,114.4753,0.12369,0.021,0,0,0,0,0,0,2,0,0,0
"3512","FCR",50,2020-10-06 09:28:34,7.2,12.3627,2.1286,19.898,59.174,44.220066,0,22.3693,NA,151.5536,0.12365,0.045,0,0,0,0,0,0,2,0,0,0
"3513","FCR",50,2020-10-13 10:45:52,7.2,12.595,2.3698,22.49,61.059,45.91094,0,32.4389,NA,181.0959,0.12369,0.045,0,0,0,0,0,0,2,0,0,0
"3514","FCR",50,2020-10-16 14:15:32,7.2,12.6743,2.5977,24.399,61.626,46.439099,0,36.6153,NA,158.4937,0.12376,0.043,0,0,0,0,0,0,2,0,0,0
"3515","FCR",50,2020-10-16 18:29:09,7.2,12.6799,2.6538,24.831,61.655,46.467129,0,36.1386,NA,151.5442,0.12378,0.038,0,0,0,0,0,0,2,0,0,0
"3516","FCR",50,2020-10-16 21:13:15,7.2,12.6849,2.535,24.064,61.721,46.522992,0,37.2611,NA,149.2129,0.12375,0.032,0,0,0,0,0,0,2,0,0,0
"3517","FCR",50,2020-10-17 01:25:34,7.2,12.6986,2.6338,25.03,61.819,46.613239,0,37.2637,NA,140.5457,0.12382,0.048,0,0,0,0,0,0,2,0,0,0
"3518","FCR",50,2020-10-17 05:25:42,7.2,12.6992,2.5876,24.438,61.893,46.67075,0,38.5656,NA,145.2017,0.12364,0.056,0,0,0,0,0,0,2,0,0,0
"3519","FCR",50,2020-10-17 09:22:30,7.2,12.7038,2.6333,24.852,61.916,46.6926,0,37.0496,NA,155.684,0.12388,0.04,0,0,0,0,0,0,2,0,0,0
