"x","cast","Reservoir","Site","DateTime","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","YellowSubstances_ugL","TotalConc_ugL","Transmission","Depth_m","Temp_degC","RFU_525nm","RFU_570nm","RFU_610nm","RFU_370nm","RFU_590nm","RFU_470nm"
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:47:52,17.03,71.23,67.19,54.38,0,209.83,82.77,3.47,18.55,399.22,183.84,535.27,283.44,598.7,616
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:47:55,18.12,70.29,63.12,48.03,0,199.56,83.64,3.52,18.59,369.82,171.64,512.11,269.02,566.84,572.1
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:47:57,20.1,64.33,53.76,30.78,0,168.98,85.9,3.59,18.62,289.71,136.22,436.43,221.59,466.31,459.04
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:47:59,21.62,58.56,45.8,28.43,0,154.42,85.95,3.66,18.03,259.53,120.76,397.11,200.36,427.44,417.08
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:02,22.89,42.31,29.27,23.9,0,118.37,85.23,3.72,16.9,193.3,85.93,295.74,151.41,327.89,323.73
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:04,26.43,31.78,21.51,9.08,0.05,88.8,85.36,3.78,15.77,121.86,61.86,211.54,115.02,214.53,230.28
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:07,21.39,16,11.87,0,1.43,49.26,89.44,3.83,15.41,58.45,23.9,104.67,77.59,100.98,137.51
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:09,22.19,15.51,10.11,0,1.55,47.81,90.45,3.89,14.97,54.73,23.13,102.83,76.59,96.22,133.12
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:11,19.2,11.37,6.65,0,1.87,37.21,95.02,3.95,14.24,42.23,16.68,79,66.52,72.13,109.38
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:14,17.13,9.59,5.29,0,2.25,32.01,96.11,4.03,13.99,37.23,14.12,67.25,63.78,62.57,99.22
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:16,14.69,8.36,4.56,0,2.18,27.61,97.91,4.11,13.81,32.86,12.26,59,57.41,54.37,87.2
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:19,12.04,6.69,3.75,0,2,22.49,99.6,4.2,13.59,27.46,9.96,47.86,49.15,44.72,73.14
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:21,11.18,6.51,3.73,0,1.83,21.42,99.02,4.29,13.62,26.34,9.56,46.69,45.99,42.55,68.82
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:23,10.32,5.88,3.51,0,1.64,19.72,98.28,4.32,13.71,24.27,8.76,42.42,42.01,39.29,63.41
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:26,9.68,5.66,3.8,0,1.56,19.14,96.47,4.34,13.51,24.14,8.4,40.67,40.53,38.6,61.86
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:28,9.71,5.79,3.68,0,1.46,19.18,94.7,4.38,13.81,23.74,8.68,41.6,39.47,38.37,60.66
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:30,8.82,5.25,3.46,0,1.18,17.53,93.08,4.43,14.18,21.52,7.78,38.13,34.54,34.87,54.42
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:33,7.95,4.71,3.35,0,0.98,16.01,88.33,4.48,14.4,19.75,6.95,34.54,30.63,31.85,49.33
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:35,6.71,4.33,3.3,0,0.72,14.33,80.82,4.58,14.09,17.9,6.28,31.5,25.85,29.1,42.92
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:38,5.16,3.76,2.79,0,0.31,11.72,74.11,4.66,13.61,14.26,5.12,27.34,18.12,24.22,32.2
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:40,5.09,3.71,2.72,0,0.32,11.52,72.06,4.73,13.61,14.01,5.08,26.9,17.93,23.91,31.71
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:42,5.12,3.7,2.81,0,0.3,11.63,72.26,4.8,13.73,14.18,5.06,26.87,17.89,24.13,32
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:45,5.11,3.66,2.72,0,0.29,11.49,71.63,4.88,13.26,13.93,4.96,26.83,17.6,23.6,31.5
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:47,4.86,3.6,2.96,0,0.26,11.42,70.81,4.96,12.63,14.2,4.93,26.31,17.3,23.65,31.49
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:49,5.06,3.61,2.84,0,0.29,11.51,71.22,5.04,12.6,14.11,5.03,26.5,17.67,23.64,31.82
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:52,4.87,3.52,2.97,0,0.25,11.35,70.52,5.13,12.44,14.13,4.81,25.97,17.14,23.3,31.42
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:54,4.75,3.49,2.9,0,0.22,11.14,69.45,5.24,12.23,13.8,4.85,25.69,16.57,22.91,30.55
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:57,4.59,3.48,2.95,0,0.24,11.01,69.54,5.31,12.42,13.87,4.77,25.49,16.67,22.92,30.41
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:48:59,4.6,3.54,3.04,0,0.23,11.18,69.51,5.39,12.53,14.12,4.89,25.99,16.74,23.08,30.77
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:01,4.62,3.55,2.85,0,0.25,11.02,69.4,5.5,12.33,13.73,4.85,25.84,16.61,23,30.13
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:04,4.66,3.48,2.85,0,0.23,10.99,69.28,5.63,12.23,13.64,4.8,25.55,16.42,22.72,30.08
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:06,4.58,3.51,2.84,0,0.23,10.93,69.15,5.7,12.18,13.61,4.82,25.65,16.38,22.74,29.83
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:09,4.56,3.54,3.14,0,0.21,11.24,68.91,5.78,12.29,14.29,4.91,26.02,16.69,23.2,30.95
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:11,4.57,3.52,2.97,0,0.22,11.06,68.86,5.84,12.48,13.89,4.9,25.76,16.47,22.92,30.3
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:13,4.63,3.51,2.95,0,0.21,11.09,68.59,5.89,12.43,13.86,4.86,25.85,16.43,22.85,30.3
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:16,4.86,3.55,3,0,0.2,11.41,69.03,5.98,12.21,14.13,4.91,26.32,16.76,23.15,31.2
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:18,4.92,3.69,3.14,0,0.18,11.76,67.04,6.07,12.25,14.59,5.03,27.42,16.94,23.69,31.87
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:20,5,3.82,3.02,0,0.16,11.83,68.5,6.14,12.2,14.46,4.95,28.56,16.75,23.51,31.44
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:23,4.64,3.72,3.14,0,0.19,11.5,68.81,6.23,12.11,14.49,4.97,27.46,16.69,23.43,31.04
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:25,4.66,3.53,3.13,0,0.21,11.32,68.84,6.36,12.04,14.32,4.84,26.02,16.82,23.31,31.22
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:28,4.75,3.53,3.25,0,0.19,11.54,68.79,6.48,12.02,14.62,4.98,26.23,16.95,23.48,31.91
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:30,4.64,3.56,3.12,0,0.23,11.33,68.39,6.56,12.07,14.38,4.92,26.34,16.93,23.2,31.26
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:32,4.69,3.56,3.13,0,0.21,11.38,68.34,6.65,12.09,14.37,4.92,26.24,16.86,23.37,31.32
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:35,4.86,3.58,3.24,0,0.19,11.68,68.65,6.72,11.98,14.68,4.97,26.63,17.04,23.63,32.14
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:37,4.76,3.59,3.47,0,0.18,11.82,68.28,6.95,11.9,15.16,5.06,26.79,17.21,23.91,32.77
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:39,4.55,3.6,3.33,0,0.22,11.48,68.45,7.03,12,14.81,5.03,26.44,17.13,23.73,31.83
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:42,4.57,3.6,3.08,0,0.23,11.25,68.44,7.2,12.2,14.25,4.93,26.35,16.79,23.31,30.84
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:44,4.61,3.61,3.18,0,0.21,11.39,68.49,7.36,12.14,14.48,4.96,26.52,16.86,23.47,31.28
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:47,4.93,3.81,3.2,0,0.19,11.94,68.09,7.56,12.02,14.86,5.3,28.23,17.27,24.05,32.27
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:49,4.85,3.59,3.18,0,0.24,11.61,68.78,7.74,11.95,14.67,5.07,26.69,17.46,23.55,32.25
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:51,4.74,3.6,3.06,0,0.26,11.4,68.68,7.88,11.92,14.39,4.98,26.48,17.31,23.49,31.55
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:54,4.72,3.58,3.28,0,0.24,11.58,68.7,8.1,11.87,14.82,5.02,26.46,17.44,23.68,32.29
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:56,4.66,3.57,2.98,0,0.28,11.2,68.7,8.25,11.8,14.16,4.84,26.15,17.23,23.2,31.07
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:49:58,4.59,3.49,2.83,0,0.28,10.91,68.89,8.36,11.86,13.71,4.86,25.58,16.9,22.68,30.24
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:50:01,4.66,3.57,3.15,0,0.27,11.38,68.56,8.55,11.88,14.57,4.96,26.35,17.46,23.43,31.79
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:50:03,4.88,3.61,3.11,0,0.22,11.6,68.15,8.72,11.8,14.49,5.1,26.62,17.25,23.65,31.96
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:50:06,4.61,3.6,2.95,0,0.28,11.16,68.72,8.85,11.82,14.12,4.89,26.43,17.15,23.11,30.81
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:50:08,4.74,3.6,3.11,0,0.24,11.45,68.44,8.98,11.86,14.45,5.12,26.53,17.23,23.47,31.65
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:50:10,4.77,3.7,3.2,0,0.25,11.67,68.26,9.09,11.86,14.82,5.09,27.35,17.55,23.8,32.19
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:50:13,4.67,3.58,3.15,0,0.25,11.4,68.49,9.2,11.9,14.51,4.96,26.31,17.28,23.52,31.67
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:50:15,4.68,3.61,3.02,0,0.29,11.31,68.73,9.31,12.01,14.34,5.06,26.47,17.53,23.4,31.47
"20220913_FCR_50.txt","55","FCR",50,2022-09-13 09:50:18,4.78,3.64,2.95,0,0.29,11.38,68.68,9.42,12.08,14.26,5.1,26.7,17.53,23.46,31.47
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:07,38.17,0,1.94,0,0,40.1,100,0.22,22.87,26.96,8.08,35.58,53.29,36.31,132.79
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:10,38.5,0,1.85,0,0,40.35,100,0.26,22.83,26.89,8.19,35.28,53.65,36.67,133.53
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:12,37.8,0,2.25,0,0,40.06,100,0.32,22.79,27.53,7.57,35.22,53.34,36.68,133.05
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:14,37.82,0,2.33,0,0,40.15,100,0.37,22.78,27.74,7.75,35.71,53.46,36.28,133.47
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:17,38.58,0,1.95,0,0,40.53,100,0.43,22.77,27.16,7.92,35.34,53.73,36.42,134.5
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:19,38.57,0,2.17,0,0,40.74,100,0.48,22.74,27.74,7.67,35.86,54.09,36.49,135.39
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:22,38.44,0,2.22,0,0,40.66,100,0.52,22.77,27.76,8.14,35.93,54,36.6,135.09
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:24,38.91,0,2.13,0,0,41.04,100,0.58,22.78,27.79,7.92,35.87,54.38,36.91,136.38
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:26,39.1,0,1.84,0,0,40.93,100,0.61,22.78,27.2,7.45,35.69,53.99,36.66,135.82
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:29,38.91,0,2.16,0,0,41.07,100,0.65,22.79,27.87,8.24,36.27,54.46,36.56,136.49
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:31,38.59,0,2.28,0,0,40.87,100,0.69,22.79,27.86,8.26,35.74,53.74,36.97,136.17
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:33,38.83,0,2.14,0,0,40.97,100,0.74,22.79,27.78,7.48,35.9,54.15,36.43,136.33
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:36,39.4,0,1.95,0,0,41.35,100,0.77,22.77,27.6,7.88,36.56,54.1,36.83,137.43
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:38,39.57,0,1.83,0,0,41.39,100,0.83,22.72,27.43,7.87,36.26,54.6,36.7,137.34
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:41,39.19,0,2.17,0,0,41.37,100,0.88,22.69,28.06,8.17,36.67,54.57,37.15,137.49
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:43,39.73,0,2.02,0,0,41.74,100,0.92,22.72,27.97,8.02,36.71,54.92,37.25,138.71
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:45,39.42,0,2.23,0,0,41.66,100,0.97,22.74,28.34,8.07,36.92,54.97,37.11,138.59
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:48,39.88,0,1.93,0,0,41.81,100,1.03,22.77,27.83,8.4,36.55,55.36,36.85,138.81
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:50,40.19,0,1.83,0,0,42.02,100,1.06,22.79,27.81,8.12,36.97,55.48,36.84,139.43
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:53,39.85,0,2,0,0,41.85,100,1.1,22.8,27.93,7.84,36.63,54.6,36.92,139.42
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:55,39.67,0,2.14,0,0,41.81,100,1.14,22.81,28.18,8.22,36.79,54.89,37.03,139.19
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:14:57,39.91,0,2.16,0,0,42.07,100,1.18,22.78,28.35,8.24,36.97,55.07,37.82,140.04
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:00,39.82,0,2.36,0,0,42.18,100,1.22,22.75,28.7,8.32,36.79,55.09,37.31,140.98
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:02,39.61,0,2.29,0,0,41.9,100,1.26,22.75,28.5,8.26,36.84,55.12,37.36,139.6
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:04,39.62,0,2.32,0,0,41.94,100,1.29,22.8,28.57,8.19,36.54,55.2,37.51,139.83
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:07,40.15,0,2.13,0,0,42.28,100,1.36,22.81,28.43,8.28,37.39,55.42,37.35,140.73
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:09,40.57,0,2.18,0,0,42.75,100,1.41,22.79,28.77,8.26,37.75,55.77,37.91,142.43
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:12,41.3,0,2.24,0,0,43.54,100,1.47,22.76,29.34,8.5,38.79,56.58,38.69,145.08
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:14,41.25,0,2.34,0,0,43.59,100,1.52,22.74,29.44,8.38,37.93,56.47,39.16,145.61
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:16,43.1,0,2.08,0,0,45.17,100,1.57,22.71,29.98,8.52,40.3,58.43,39.99,150.29
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:19,43.98,0,2.52,0,0,46.5,100,1.62,22.71,31.38,8.88,40.38,60.05,41.13,155.63
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:21,45.11,0,2.6,0,0,47.71,100,1.68,22.71,32.17,8.92,41.1,61.43,41.88,159.95
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:23,56.69,0,2.23,0,0,58.93,100,1.76,22.69,37.89,10.72,51.6,74.84,50.42,196.59
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:26,65.4,0,2.25,0,0,67.65,100,1.85,22.68,42.63,11.92,58.72,84.33,56.49,226.44
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:28,66.01,0,2.79,0,0,68.8,100,1.9,22.67,44.15,12.23,58.88,85.73,58.11,231.09
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:31,66.82,0,3.38,0.26,0,70.46,100,1.95,22.67,47.11,13.73,63.91,87.96,62.77,236.05
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:33,65.74,0,3.47,0.87,0,70.08,100,2,22.64,48.66,14.24,63.56,88.49,64.93,235.4
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:35,66.11,0,3.33,0.76,0,70.2,100,2.05,22.63,48.23,14.21,64.07,88.5,64.27,235.45
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:38,67.08,0.07,2.97,1.48,0,71.6,100,2.09,22.59,50.35,15.56,67.71,90.58,67.13,240
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:40,64.31,0,4.06,1.34,0,69.71,100,2.12,22.56,50.72,15.23,64.54,88.33,65.84,235.43
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:43,61.56,0,3.39,1.51,0,66.46,100,2.16,22.53,48.26,14.38,62.64,84.57,63.15,223.76
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:45,59.81,0,3.59,1.29,0,64.69,100,2.2,22.51,46.94,14.22,59.55,82.61,61.58,218.03
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:47,57.94,0,3.46,1.21,0,62.61,100,2.24,22.48,45.5,13.28,57.68,80.81,59.66,210.51
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:50,56.2,0,3.46,1.12,0,60.78,100,2.28,22.44,44.27,13.32,56.12,78.86,57.58,204.25
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:52,52.16,0,3.48,1.28,0,56.92,100,2.32,22.42,42.5,12.42,52.32,74.32,55.35,191.71
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:54,45.25,0,3.1,1.49,0,49.84,100,2.35,22.39,38.53,11.22,46.91,66.26,49.78,167.77
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:57,39.12,0.58,3.55,0.99,0,44.25,100,2.4,22.31,35.24,10.63,43.66,60.52,45.32,146.93
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:15:59,39.96,0.59,3.04,1.09,0,44.68,100,2.45,22.19,34.75,10.41,44.11,60.45,45.98,148
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:02,38.2,0.68,3.67,0.75,0,43.3,100,2.48,22.02,34.38,9.99,42.61,59.73,44.32,143.13
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:04,32.3,0.96,3.81,0.66,0,37.73,100,2.53,21.95,31.38,9.5,38.53,53.43,40.29,123.73
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:06,29.11,1.3,3.94,0.15,0.05,34.51,100,2.57,22,28.74,8.59,36.13,49.94,37.33,111.99
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:09,31.24,1.17,3.71,0.45,0,36.57,100,2.63,22.03,30.1,9.2,37.88,52.15,39.39,118.78
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:11,27.99,1.55,3.79,0.71,0.14,34.03,100,2.72,21.83,29.88,9.39,37.46,50.09,39.48,110.92
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:13,22.28,1.92,3.73,1.45,0.31,29.38,100,2.78,21.55,29.42,9.91,36.1,45.19,39.22,97.06
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:16,21.65,5.53,6.88,6.13,0.37,40.2,100,2.83,21.41,54.27,23.56,66.89,61.33,74.41,131.25
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:18,19.85,3.6,8.46,8.31,0.21,40.22,100,2.89,21.41,62.01,22.54,62.22,62.23,76.5,140.14
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:21,10.05,35.57,54.75,92.08,0.6,192.45,92.3,2.97,21.37,456.22,207.23,447.31,303.29,573.18,695.06
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:23,14.16,62.6,85.54,139.53,0.48,301.83,71.53,3.02,21.06,701.99,333.44,722.07,464.88,899.1,1060.83
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:25,0,53.55,89.83,134.58,1.65,277.96,74.09,3.08,20.83,688.72,289.65,652,448.75,850.66,1017.19
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:28,0,64.86,95.58,109.76,1.62,270.2,78.45,3.12,20.8,631.55,285.26,657.52,423.4,796.56,937.56
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:30,0,64.73,94.1,118.87,2.11,277.71,78.51,3.17,20.79,670.36,288.99,675.48,444.18,831.49,968.15
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:33,0,54.89,79.08,97.75,2.25,231.72,82.79,3.21,20.8,556.34,243.78,566.29,374.39,691.75,809.02
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:35,0,58.25,83.74,89.14,1.12,231.14,82.64,3.27,20.74,530.91,241.29,565.98,356.44,676.59,789.01
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:37,0,71.18,80.24,90.51,1.72,241.93,83.08,3.31,20.66,547.78,248.68,623.37,370.48,733.03,783.87
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:40,1,65.68,83.56,97.26,1.36,247.51,84.12,3.38,20.63,562.39,259.98,619.07,379.67,740.88,832.03
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:42,0,67.04,69.53,73.25,1.12,209.81,85.1,3.44,20.45,462.52,207.71,550.08,312.17,640.41,655.05
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:44,0,67.98,64.85,67.1,1.78,199.94,86.72,3.5,20.27,427.64,198.28,534.57,299.35,617.78,616.92
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:47,0,59.41,68.51,85.27,1.17,213.19,84.95,3.56,20.03,490.48,214.95,541.72,325.88,656.45,702.01
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:49,2.25,59.05,49.98,43.35,0,154.63,90.66,3.61,19.79,305.75,139.01,420.65,209.04,477.89,437.98
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:52,2.05,58.59,38.25,30.88,1.1,129.77,91.67,3.67,19.67,240.91,116.94,378.13,178.4,414.16,339.2
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:54,3.36,48.41,28.43,28.39,1.06,108.6,95.07,3.74,19.37,202.05,97.92,316.96,150.92,353.11,285.45
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:56,7.07,46.17,21.33,9.49,0.66,84.06,97.26,3.79,19,124.8,69.04,259.5,104.95,262.74,178.84
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:16:59,11.2,46.53,22.29,13.28,0.15,93.3,95.96,3.84,18.72,140.48,74.65,273.8,114.21,284,209.07
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:01,10.46,42.03,19.3,13.79,0.21,85.58,97.38,3.89,18.32,131.15,66.67,249.91,106.01,265.09,194.69
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:03,9.57,39.63,17.72,5.09,0.56,72.02,97.57,3.94,18.19,98.3,54.66,217.91,88.68,216.56,148.69
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:06,8.87,47.17,25.84,3.92,0.51,85.79,98.06,4,18.23,119.35,68.74,258.73,104.85,248.69,179.18
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:08,9.05,41.64,19.58,8.2,1.09,78.46,98.77,4.07,18.15,114.95,66.02,237.54,103.58,236.72,173.74
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:11,7.71,39.01,22.34,0,0.96,69.07,99.18,4.14,17.33,92.59,52.66,208.11,88.77,195.27,143.71
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:13,7.31,25.03,10.47,4.62,1.6,47.43,99.69,4.2,16.51,69.08,34.59,141.34,71.78,145.77,110.86
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:15,7.15,17.6,5.08,0,1.92,29.82,100,4.28,16.27,36.39,19.76,93.35,51.93,88.64,66.33
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:18,7.18,14.63,3.01,0,2.33,24.82,100,4.33,15.68,30.06,15.69,77.16,50.33,75.28,59.61
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:20,8.69,17.19,4.09,1.04,1.97,31.02,100,4.39,15.58,37.84,21.5,93.31,54.45,92.19,71.81
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:23,7.04,18.51,5.07,0,2.33,30.62,100,4.44,15.83,38.14,20.74,97.74,56.68,92.42,69.56
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:25,6.95,18.41,4.68,0,2.49,30.04,100,4.48,15.9,37.52,20.81,97.56,57.45,90.89,68.78
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:27,8.24,20.36,5.62,0,2.2,34.22,100,4.53,15.95,41.36,23.53,108.74,59.34,100.39,75.32
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:30,7.73,20.77,6.5,0,2.33,35.01,100,4.58,15.96,43.66,25.61,110.4,61.79,103.26,78.81
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:32,6.84,19.56,5.68,0,2.59,32.08,100,4.64,15.78,40.88,23.23,102.79,60.87,97.55,74.02
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:34,4.51,16.22,3.78,0,3.14,24.51,100,4.7,15.37,33.82,17.22,83.83,57.38,80.52,61.47
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:37,4.45,15.94,2.9,0,3.24,23.28,100,4.77,15,31.78,17.49,83.54,56.64,76.21,58.08
"20220919_BVR_50.txt","56","BVR",50,2022-09-19 10:17:39,4.35,15.44,2.09,0,3.46,21.88,100,4.83,14.87,30.21,15.57,82.02,57.03,71.89,55.79
