"","Reservoir","Site","DateTime","Depth_m","Rep","ch4_umolL","co2_umolL","flag_ch4","flag_co2"
"1220","FCR",100,2016-08-01,0.1,1,0.021352014,11.32124525,1,1
"1221","FCR",100,2016-08-01,0.1,2,0.022913186,13.62116737,1,1
"1222","FCR",300,2016-08-01,0.1,1,3.639183319,117.5836005,1,1
"1223","FCR",300,2016-08-01,0.1,2,3.727231017,118.8138463,1,1
"1224","BVR",50,2016-08-05,0.1,1,1.472070132,20.85888927,1,1
"1225","BVR",50,2016-08-05,0.1,2,2.370156988,18.17381864,1,1
"1226","BVR",50,2016-08-05,1,1,2.508453193,18.455788,1,1
"1227","BVR",50,2016-08-05,1,2,2.589320689,18.69280457,1,1
"1228","BVR",50,2016-08-05,2,1,2.268584537,18.50885128,1,1
"1229","BVR",50,2016-08-05,2,2,2.596726928,19.72645435,1,1
"1230","BVR",50,2016-08-05,3,1,2.12866902,20.76975459,1,1
"1231","BVR",50,2016-08-05,3,2,1.951544543,19.89776437,1,1
"1232","BVR",50,2016-08-05,4,1,1.077271668,49.43756871,2,1
"1233","BVR",50,2016-08-05,4,2,0.689649729,42.16122497,2,1
"1234","BVR",50,2016-08-05,5,1,0.448104201,83.14880787,2,1
"1235","BVR",50,2016-08-05,5,2,0.857508303,60.68959545,2,1
"1236","BVR",50,2016-08-05,6,1,NA,78.34760206,3,1
"1237","BVR",50,2016-08-05,6,2,1.184767332,83.32303023,3,1
"1238","BVR",50,2016-08-05,7,1,4.220927357,84.57064032,2,1
"1239","BVR",50,2016-08-05,7,2,2.06071181,86.0128063,2,1
"1240","BVR",50,2016-08-05,8,1,25.61481536,94.81052116,1,1
"1241","BVR",50,2016-08-05,8,2,26.93856865,79.755177,1,1
"1242","BVR",50,2016-08-05,9,1,135.3837341,376.9858155,1,1
"1243","BVR",50,2016-08-05,9,2,120.4582953,252.4228288,1,1
"1244","BVR",50,2016-08-05,11,1,356.8164684,413.5241596,1,1
"1245","BVR",50,2016-08-05,11,2,357.1916595,400.9603164,1,1
"1246","BVR",300,2016-08-05,0.1,1,132.0206314,814.9426226,1,1
"1247","BVR",300,2016-08-05,0.1,2,132.3940896,796.307152,1,1
"1248","FCR",50,2016-08-08,0.1,1,0.816928981,18.40482025,1,1
"1249","FCR",50,2016-08-08,0.1,2,1.016607069,18.30994427,1,1
"1250","FCR",50,2016-08-08,1.6,1,0.545309675,16.15536633,1,1
"1251","FCR",50,2016-08-08,1.6,2,0.598189772,17.5277613,1,1
"1252","FCR",50,2016-08-08,3.8,1,0.68324885,61.68482445,1,1
"1253","FCR",50,2016-08-08,3.8,2,0.663296828,56.11661528,1,1
"1254","FCR",50,2016-08-08,5,1,0.45659309,91.2829675,1,1
"1255","FCR",50,2016-08-08,5,2,0.461682244,89.57432794,1,1
"1256","FCR",50,2016-08-08,6.2,1,8.216172105,108.8184545,1,1
"1257","FCR",50,2016-08-08,6.2,2,7.740718008,102.7344794,1,1
"1258","FCR",50,2016-08-08,8,1,2.817755989,244.0959198,1,1
"1259","FCR",50,2016-08-08,8,2,2.771551986,252.0121738,1,1
"1260","FCR",50,2016-08-08,9,1,1.34361872,234.6115772,1,1
"1261","FCR",50,2016-08-08,9,2,1.36455198,231.7034007,1,1
"1262","FCR",100,2016-08-08,0.1,1,0.027060048,14.99826447,1,1
"1263","FCR",100,2016-08-08,0.1,2,0.024786265,17.88317875,1,1
"1264","FCR",300,2016-08-08,0.1,1,3.372204028,111.432213,1,1
"1265","FCR",300,2016-08-08,0.1,2,3.099451364,107.6624594,1,1
"1266","BVR",50,2016-08-11,0.1,1,0.535987943,11.40585894,3,1
"1267","BVR",50,2016-08-11,0.1,2,NA,12.79635023,3,1
"1268","BVR",50,2016-08-11,3,1,0.587663226,18.91144625,1,1
"1269","BVR",50,2016-08-11,3,2,0.62274194,17.38143822,1,1
"1270","BVR",50,2016-08-11,6,1,NA,66.17595999,3,2
"1271","BVR",50,2016-08-11,6,2,0.699474348,89.82112064,3,2
"1272","BVR",50,2016-08-11,9,1,301.9325066,279.1818373,1,1
"1273","BVR",50,2016-08-11,9,2,281.6420034,326.5928469,1,1
"1274","BVR",50,2016-08-11,11,1,505.154617,NA,1,3
"1275","BVR",50,2016-08-11,11,2,576.9024243,503.4941923,1,3
"1276","BVR",300,2016-08-11,0.1,1,210.3716179,442.8566205,1,1
"1277","BVR",300,2016-08-11,0.1,2,210.8107523,474.4055202,1,1
"1278","FCR",50,2016-08-15,0.1,1,0.53680895,14.98373542,1,1
"1279","FCR",50,2016-08-15,0.1,2,0.688656688,15.25082688,1,1
"1280","FCR",50,2016-08-15,1.6,1,0.804835574,19.48564905,1,1
"1281","FCR",50,2016-08-15,1.6,2,0.650357977,14.92651979,1,1
"1282","FCR",50,2016-08-15,3.8,1,0.433458967,30.01955178,1,1
"1283","FCR",50,2016-08-15,3.8,2,0.470331083,29.47021259,1,1
"1284","FCR",50,2016-08-15,5,1,2.885995557,59.21403546,1,1
"1285","FCR",50,2016-08-15,5,2,3.05396412,49.64073283,1,1
"1286","FCR",50,2016-08-15,6.2,1,49.1871743,146.5744195,1,1
"1287","FCR",50,2016-08-15,6.2,2,43.36215451,139.6965825,1,1
"1288","FCR",50,2016-08-15,8,1,13.1036316,251.0994737,3,3
"1289","FCR",50,2016-08-15,8,2,NA,NA,3,3
"1290","FCR",50,2016-08-15,9,1,0.582390787,237.6267194,1,1
"1291","FCR",50,2016-08-15,9,2,0.657127929,306.4227626,1,1
"1292","FCR",100,2016-08-15,0.1,1,NA,14.05002045,3,1
"1293","FCR",100,2016-08-15,0.1,2,0.098792892,14.44997351,3,1
"1294","FCR",300,2016-08-15,0.1,1,2.115236587,53.74200708,1,1
"1295","FCR",300,2016-08-15,0.1,2,1.84161038,50.59714606,1,1
"1296","BVR",50,2016-08-18,0.1,1,0.640356448,14.00381605,1,1
"1297","BVR",50,2016-08-18,0.1,2,0.771764633,13.25550226,1,1
"1298","BVR",50,2016-08-18,3,1,0.771764633,14.73034533,1,1
"1299","BVR",50,2016-08-18,3,2,0.674588532,12.80243315,1,1
"1300","BVR",50,2016-08-18,6,1,0.369925767,50.68427904,1,1
"1301","BVR",50,2016-08-18,6,2,0.334689418,52.73046877,1,1
"1302","BVR",50,2016-08-18,9,2,114.4438869,323.4169598,1,3
"1303","BVR",50,2016-08-18,9,3,112.8076706,NA,1,3
"1304","BVR",50,2016-08-18,11,1,444.9249628,548.0851603,1,1
"1305","BVR",50,2016-08-18,11,2,426.6197929,582.1934494,1,1
"1306","BVR",300,2016-08-18,0.1,1,250.4708808,486.9571567,1,1
"1307","BVR",300,2016-08-18,0.1,2,222.7574671,518.7428125,1,1
"1308","BVR",50,2016-08-23,0.1,1,1.000902558,13.27819579,1,1
"1309","BVR",50,2016-08-23,0.1,2,0.974353254,12.19945931,1,1
"1310","BVR",50,2016-08-23,3,1,0.978150808,13.89846413,1,1
"1311","BVR",50,2016-08-23,3,2,0.969883496,12.3990594,1,1
"1312","BVR",50,2016-08-23,6,1,0.467363399,62.87635343,1,1
"1313","BVR",50,2016-08-23,6,2,0.488008789,61.26614369,1,1
"1314","BVR",50,2016-08-23,9,1,195.3875609,324.0666146,1,2
"1315","BVR",50,2016-08-23,9,2,183.1800296,441.1301174,1,2
"1316","BVR",50,2016-08-23,11,1,288.3868241,544.451033,3,1
"1317","BVR",50,2016-08-23,11,2,NA,536.0633946,3,1
"1318","BVR",300,2016-08-23,0.1,1,125.3623722,434.6658244,1,1
"1319","BVR",300,2016-08-23,0.1,2,147.1410032,426.981076,1,1
"1320","FCR",50,2016-08-26,0.1,1,0.914373294,13.40653241,1,1
"1321","FCR",50,2016-08-26,0.1,2,0.880429781,14.03302747,1,1
"1322","FCR",50,2016-08-26,1.6,1,0.916793394,18.43640718,1,1
"1323","FCR",50,2016-08-26,1.6,2,0.931301572,13.87054139,1,1
"1324","FCR",50,2016-08-26,3.8,1,1.039434112,41.55332733,1,1
"1325","FCR",50,2016-08-26,3.8,2,1.063300891,46.05152925,1,1
"1326","FCR",50,2016-08-26,5,1,12.04202337,89.93245717,1,1
"1327","FCR",50,2016-08-26,5,2,11.13070736,100.3155722,1,1
"1328","FCR",50,2016-08-26,6.2,1,41.69151591,124.0265494,1,1
"1329","FCR",50,2016-08-26,6.2,2,41.01986302,119.4935445,1,1
"1330","FCR",50,2016-08-26,8,1,0.145777175,457.6982762,1,3
"1331","FCR",50,2016-08-26,8,2,0.129740915,NA,1,3
"1332","FCR",50,2016-08-26,9,1,0.33180541,450.5196116,2,1
"1333","FCR",50,2016-08-26,9,2,0.209542538,437.0131236,2,1
"1334","FCR",100,2016-08-26,0.1,1,0.027954533,17.3617986,1,1
"1335","FCR",100,2016-08-26,0.1,2,0.028900619,16.21914954,1,1
"1336","FCR",300,2016-08-26,0.1,1,3.16299004,119.2245038,1,1
"1337","FCR",300,2016-08-26,0.1,2,3.102235639,123.1071563,1,1
"1338","FCR",50,2016-09-02,0.1,1,0.842263022,15.34478214,3,3
"1339","FCR",50,2016-09-02,0.1,2,NA,NA,3,3
"1340","FCR",50,2016-09-02,1.6,1,0.6459621,14.24372561,1,1
"1341","FCR",50,2016-09-02,1.6,2,0.651052011,NA,1,4
"1342","FCR",50,2016-09-02,3.8,1,0.242787101,56.10645011,1,1
"1343","FCR",50,2016-09-02,3.8,2,0.257269007,53.07833294,1,1
"1344","FCR",50,2016-09-02,5,1,27.10069518,89.56221193,1,2
"1345","FCR",50,2016-09-02,5,2,20.524181,147.9106499,1,2
"1346","FCR",50,2016-09-02,6.2,1,108.9775307,165.6822343,1,1
"1347","FCR",50,2016-09-02,6.2,2,109.8541611,166.3876384,1,1
"1348","FCR",50,2016-09-02,8,1,18.66929178,426.5779703,1,1
"1349","FCR",50,2016-09-02,8,2,16.9815876,445.7909399,1,1
"1350","FCR",50,2016-09-02,9,1,17.84777907,440.8793892,1,1
"1351","FCR",50,2016-09-02,9,2,18.34501044,409.7558613,1,1
"1352","FCR",100,2016-09-02,0.1,1,0.040652353,16.02847965,2,1
"1353","FCR",100,2016-09-02,0.1,2,0.029438499,15.34478214,2,1
"1354","FCR",300,2016-09-02,0.1,1,3.845138169,143.6700048,1,1
"1355","FCR",300,2016-09-02,0.1,2,3.94836052,120.9320934,1,1
"1356","BVR",50,2016-09-06,0.1,1,0.88241948,11.13769191,1,1
"1357","BVR",50,2016-09-06,0.1,2,0.962432384,11.84031849,1,1
"1358","BVR",50,2016-09-06,3,1,0.768324585,11.62065609,1,1
"1359","BVR",50,2016-09-06,3,2,0.614130152,11.48889862,1,1
"1360","BVR",50,2016-09-06,6,1,0.689113207,66.87153051,1,1
"1361","BVR",50,2016-09-06,6,2,0.599553257,68.47908794,1,1
"1362","BVR",50,2016-09-06,9,1,239.7121935,371.6405039,1,1
"1363","BVR",50,2016-09-06,9,2,236.9804971,384.1127303,1,1
"1364","BVR",50,2016-09-06,11,1,NA,480.2002046,3,1
"1365","BVR",50,2016-09-06,11,2,628.0691418,482.051349,3,1
"1366","BVR",300,2016-09-06,0.1,1,230.5769607,445.7345852,1,1
"1367","BVR",300,2016-09-06,0.1,2,216.5340177,448.2127099,1,1
"1368","FCR",50,2016-09-09,0.1,1,0.646426689,14.90512432,1,1
"1369","FCR",50,2016-09-09,0.1,2,0.754454504,11.16683368,1,1
"1370","FCR",50,2016-09-09,1.6,1,0.752066547,15.27808834,1,1
"1371","FCR",50,2016-09-09,1.6,2,0.754454504,15.16836824,1,1
"1372","FCR",50,2016-09-09,3.8,1,0.3526548,20.19262146,1,1
"1373","FCR",50,2016-09-09,3.8,2,0.32033197,18.57930186,1,1
"1374","FCR",50,2016-09-09,5,1,20.12683231,98.09750273,1,1
"1375","FCR",50,2016-09-09,5,2,21.60312756,77.08665041,1,1
"1376","FCR",50,2016-09-09,6.2,1,194.4497035,342.1441678,1,1
"1377","FCR",50,2016-09-09,6.2,2,153.8221616,297.6119581,1,1
"1378","FCR",50,2016-09-09,8,1,0.241984122,501.0293827,1,1
"1379","FCR",50,2016-09-09,8,2,0.224538543,550.5859286,1,1
"1380","FCR",50,2016-09-09,9,1,0.060797498,507.8720269,1,1
"1381","FCR",50,2016-09-09,9,2,0.081657714,494.3543071,1,1
"1382","FCR",100,2016-09-09,0.1,1,0.12123395,16.66233241,3,3
"1383","FCR",100,2016-09-09,0.1,2,NA,NA,3,3
"1384","FCR",300,2016-09-09,0.1,1,3.991386594,131.3619103,1,1
"1385","FCR",300,2016-09-09,0.1,2,4.037520821,129.2106457,1,1
"1386","FCR",50,2016-09-20,0.1,1,0.599318168,12.9857255,1,1
"1387","FCR",50,2016-09-20,0.1,2,0.636340591,12.49092229,1,1
"1388","FCR",50,2016-09-20,1.6,1,0.60636516,NA,1,3
"1389","FCR",50,2016-09-20,1.6,2,0.616285512,12.12318534,1,3
"1390","FCR",50,2016-09-20,3.8,1,0.822024391,13.87022077,1,1
"1391","FCR",50,2016-09-20,3.8,2,0.821455015,14.07199946,1,1
"1392","FCR",50,2016-09-20,5,1,19.70725714,77.57206426,1,1
"1393","FCR",50,2016-09-20,5,2,19.36048367,78.66773463,1,1
"1394","FCR",50,2016-09-20,6.2,1,75.11766385,208.5056439,1,1
"1395","FCR",50,2016-09-20,6.2,2,74.07027728,200.8731008,1,1
"1396","FCR",50,2016-09-20,8,1,7.675302432,498.5400035,1,1
"1397","FCR",50,2016-09-20,8,2,7.384238171,496.2735124,1,1
"1398","FCR",50,2016-09-20,9,1,6.453770987,441.6249104,1,1
"1399","FCR",50,2016-09-20,9,2,6.551050574,434.6981114,1,1
"1400","FCR",100,2016-09-20,0.1,1,0.034590885,15.61599463,2,1
"1401","FCR",100,2016-09-20,0.1,2,0.023167046,14.08790793,2,1
"1402","FCR",300,2016-09-20,0.1,1,3.565316914,102.4249018,1,1
"1403","FCR",300,2016-09-20,0.1,2,3.719794193,128.6446847,1,1
"1404","BVR",50,2016-09-27,0.1,1,0.480232745,43.34701425,1,2
"1405","BVR",50,2016-09-27,0.1,2,0.573247527,29.60473469,1,2
"1406","BVR",50,2016-09-27,3,1,0.483003383,26.43663597,1,1
"1407","BVR",50,2016-09-27,3,2,0.448565006,28.27040916,1,1
"1408","BVR",50,2016-09-27,6,1,8.098083999,71.09561587,1,1
"1409","BVR",50,2016-09-27,6,2,6.89117532,63.16058058,1,1
"1410","BVR",50,2016-09-27,9,1,340.841517,341.5630729,1,1
"1411","BVR",50,2016-09-27,9,2,345.8322349,356.0360058,1,1
"1412","BVR",50,2016-09-27,11,1,NA,333.8461853,3,1
"1413","BVR",50,2016-09-27,11,2,555.0409554,318.169637,3,1
"1414","BVR",300,2016-09-27,0.1,1,271.3674827,298.1898979,1,1
"1415","BVR",300,2016-09-27,0.1,2,264.8131687,297.162953,1,1
"1416","FCR",50,2016-09-30,0.1,1,0.364033327,28.30208209,1,1
"1417","FCR",50,2016-09-30,0.1,2,0.456579736,30.0387651,1,1
"1418","FCR",50,2016-09-30,1.6,1,0.484345663,30.87202958,1,1
"1419","FCR",50,2016-09-30,1.6,2,0.487256226,31.55903198,1,1
"1420","FCR",50,2016-09-30,3.8,1,4.610003578,65.90976153,1,1
"1421","FCR",50,2016-09-30,3.8,2,4.098426424,52.67580779,1,1
"1422","FCR",50,2016-09-30,5,1,4.69043805,62.05258778,1,1
"1423","FCR",50,2016-09-30,5,2,5.149059714,63.46452337,1,1
"1424","FCR",50,2016-09-30,6.2,1,60.95229379,202.0592136,1,1
"1425","FCR",50,2016-09-30,6.2,2,66.97432597,201.7023238,1,1
"1426","FCR",50,2016-09-30,8,1,0.366614531,524.6751048,1,1
"1427","FCR",50,2016-09-30,8,2,0.296712016,513.9518226,1,1
"1428","FCR",50,2016-09-30,9,1,0.018754149,576.7839531,3,1
"1429","FCR",50,2016-09-30,9,2,NA,588.5709808,3,1
"1430","FCR",100,2016-09-30,0.1,1,0.036591457,26.15589729,2,1
"1431","FCR",100,2016-09-30,0.1,2,0.049918593,26.32636028,2,1
"1432","FCR",300,2016-09-30,0.1,1,3.161699169,113.7821992,3,3
"1433","FCR",300,2016-09-30,0.1,2,NA,NA,3,3
"1434","BVR",50,2016-10-11,0.1,1,3.807465057,27.49804848,1,1
"1435","BVR",50,2016-10-11,0.1,2,3.816199317,28.98258478,1,1
"1436","BVR",50,2016-10-11,3,1,3.937319893,55.40019239,1,1
"1437","BVR",50,2016-10-11,3,2,3.980694541,58.51093376,1,1
"1438","BVR",50,2016-10-11,6,1,3.68784136,23.07814653,1,1
"1439","BVR",50,2016-10-11,6,2,4.00980874,29.46296503,1,1
"1440","BVR",50,2016-10-11,9,1,137.0990248,311.1339464,3,3
"1441","BVR",50,2016-10-11,9,2,NA,NA,3,3
"1442","BVR",50,2016-10-11,11,1,571.1953718,NA,1,3
"1443","BVR",50,2016-10-11,11,2,570.2222138,648.9112251,1,3
"1444","FCR",50,2016-10-14,0.1,1,0.174887955,31.7558619,2,1
"1445","FCR",50,2016-10-14,0.1,2,0.262870443,26.19071588,2,1
"1446","FCR",50,2016-10-14,1.6,1,0.207414047,31.82661868,1,1
"1447","FCR",50,2016-10-14,1.6,2,0.227278964,27.12656757,1,1
"1448","FCR",50,2016-10-14,3.8,1,0.40238587,35.54043814,1,2
"1449","FCR",50,2016-10-14,3.8,2,0.349325767,23.97362367,1,2
"1450","FCR",50,2016-10-14,5,1,0.298551821,34.3790556,1,2
"1451","FCR",50,2016-10-14,5,2,0.273076855,56.97245727,1,2
"1452","FCR",50,2016-10-14,6.2,1,0.230172454,36.01506962,1,1
"1453","FCR",50,2016-10-14,6.2,2,0.235394203,35.77771056,1,1
"1454","FCR",50,2016-10-14,8,1,0.217030504,37.58381224,3,3
"1455","FCR",50,2016-10-14,8,2,NA,NA,3,3
"1456","FCR",50,2016-10-14,9,1,0.234882375,39.10862127,1,1
"1457","FCR",50,2016-10-14,9,2,0.244500819,37.10803716,1,1
"1458","FCR",100,2016-10-14,0.1,1,0.019039841,18.19961281,1,1
"1459","FCR",100,2016-10-14,0.1,2,0.024567919,16.6551346,1,1
"1460","FCR",300,2016-10-14,0.1,1,3.248350519,164.507702,1,1
"1461","FCR",300,2016-10-14,0.1,2,3.412932723,171.7708534,1,1
"1462","BVR",50,2016-10-25,0.1,1,7.925021563,32.48507359,1,1
"1463","BVR",50,2016-10-25,0.1,2,8.288324085,31.95511139,1,1
"1464","BVR",50,2016-10-25,3,1,5.609774134,29.02802174,2,1
"1465","BVR",50,2016-10-25,3,2,8.591971194,35.31214589,2,1
"1466","BVR",50,2016-10-25,6,1,7.686651854,32.26977963,1,1
"1467","BVR",50,2016-10-25,6,2,6.183715275,33.74627815,1,1
"1468","BVR",50,2016-10-25,9,1,64.03401801,222.1496785,1,3
"1469","BVR",50,2016-10-25,9,2,71.93633595,NA,1,3
"1470","BVR",50,2016-10-25,11,1,538.8993668,523.2413147,3,1
"1471","BVR",50,2016-10-25,11,2,NA,553.7300746,3,1
"1472","FCR",50,2016-11-05,0.1,1,0.438180828,19.04305979,1,1
"1473","FCR",50,2016-11-05,0.1,2,0.494997708,17.20835284,1,1
"1474","FCR",50,2016-11-05,1.6,1,0.449524656,18.44560441,1,1
"1475","FCR",50,2016-11-05,1.6,2,0.50640857,18.00954424,1,1
"1476","FCR",50,2016-11-05,3.8,1,0.319178563,20.35795543,1,3
"1477","FCR",50,2016-11-05,3.8,2,0.335590588,NA,1,3
"1478","FCR",50,2016-11-05,5,1,0.253833021,NA,1,3
"1479","FCR",50,2016-11-05,5,2,0.271430107,28.55041352,1,3
"1480","FCR",50,2016-11-05,6.2,1,0.150023729,30.58147056,1,1
"1481","FCR",50,2016-11-05,6.2,2,0.149611611,29.02632361,1,1
"1482","FCR",50,2016-11-05,8,1,0.182983536,31.48425203,1,1
"1483","FCR",50,2016-11-05,8,2,0.141528108,28.3246704,1,1
"1484","FCR",50,2016-11-05,9,1,0.105790429,36.5202045,1,1
"1485","FCR",50,2016-11-05,9,2,0.114810236,39.47511775,1,1
"1486","BVR",50,2016-11-11,0.1,1,18.70010144,30.66181329,1,1
"1487","BVR",50,2016-11-11,0.1,2,19.16207732,29.62623009,1,1
"1488","BVR",50,2016-11-11,3,1,19.22856647,30.92094853,1,1
"1489","BVR",50,2016-11-11,3,2,19.78803702,32.26210246,1,1
"1490","BVR",50,2016-11-11,6,1,17.88950593,28.66967996,1,1
"1491","BVR",50,2016-11-11,6,2,17.96372638,29.44516058,1,1
"1492","BVR",50,2016-11-11,9,1,18.43238624,30.94291945,1,1
"1493","BVR",50,2016-11-11,9,2,18.22038422,30.04797079,1,1
"1494","BVR",50,2016-11-11,11,1,18.47708446,30.40277382,1,1
"1495","BVR",50,2016-11-11,11,2,20.51260423,32.63380803,1,1
"1496","FCR",50,2016-12-02,0.1,1,0.244932982,15.95985558,1,1
"1497","FCR",50,2016-12-02,0.1,2,0.221958663,16.75436319,1,1
"1498","FCR",50,2016-12-02,1.6,1,0.26240688,17.44401621,1,1
"1499","FCR",50,2016-12-02,1.6,2,0.270838056,17.22775141,1,1
"1500","FCR",50,2016-12-02,3.8,1,0.250367065,15.48379176,1,1
"1501","FCR",50,2016-12-02,3.8,2,0.253269007,16.58406854,1,1
"1502","FCR",50,2016-12-02,5,1,0.208743532,17.61090257,1,1
"1503","FCR",50,2016-12-02,5,2,0.199753595,17.0548579,1,1
"1504","FCR",50,2016-12-02,6.2,1,0.199578234,19.07673001,1,1
"1505","FCR",50,2016-12-02,6.2,2,0.219861229,18.20556504,1,1
"1506","FCR",50,2016-12-02,8,1,0.160963992,18.86704599,1,1
"1507","FCR",50,2016-12-02,8,2,0.149157599,16.89574874,1,1
"1508","FCR",50,2016-12-02,9,1,0.163108986,19.34129014,1,1
"1509","FCR",50,2016-12-02,9,2,0.168198258,18.32965346,1,1
"1510","FCR",100,2016-12-02,0.1,1,0.013746969,13.49659073,1,1
"1511","FCR",100,2016-12-02,0.1,2,0.015794416,11.81496219,1,1
"1512","FCR",50,2017-02-07,0.1,1,0.078654799,15.95991312,1,1
"1513","FCR",50,2017-02-07,0.1,2,0.081078964,15.30279996,1,1
"1514","FCR",50,2017-02-07,1.6,1,0.087399296,15.26517769,1,1
"1515","FCR",50,2017-02-07,1.6,2,0.087401187,14.88636993,1,1
"1516","FCR",50,2017-02-07,3.8,1,0.088685559,16.57667572,1,1
"1517","FCR",50,2017-02-07,3.8,2,0.090899396,14.35630554,1,1
"1518","FCR",50,2017-02-07,5,1,0.086146095,16.37791251,1,3
"1519","FCR",50,2017-02-07,5,2,0.087194482,NA,1,3
"1520","FCR",50,2017-02-07,6.2,1,0.088847933,16.5557468,1,1
"1521","FCR",50,2017-02-07,6.2,2,0.086131328,15.07368802,1,1
"1522","FCR",50,2017-02-07,8,1,0.089608587,14.34783693,1,1
"1523","FCR",50,2017-02-07,8,2,0.08611656,16.7860487,1,1
"1524","FCR",50,2017-02-07,9,1,0.086458729,16.58499102,1,1
"1525","FCR",50,2017-02-07,9,2,0.083354491,16.34654141,1,1
"1526","FCR",100,2017-02-07,0.1,1,0.004818605,12.53473163,1,1
"1527","FCR",100,2017-02-07,0.1,2,0.005008366,11.47914522,1,1
"1528","FCR",50,2017-02-27,0.1,1,0.091848587,12.43745112,1,2
"1529","FCR",50,2017-02-27,0.1,2,0.095852746,18.04759423,1,2
"1530","FCR",50,2017-02-27,1.6,1,0.096445746,13.76969797,1,1
"1531","FCR",50,2017-02-27,1.6,2,0.097676047,18.36543302,1,1
"1532","FCR",50,2017-02-27,3.8,1,0.092278781,12.55169421,1,1
"1533","FCR",50,2017-02-27,3.8,2,0.089815905,15.51731374,1,1
"1534","FCR",50,2017-02-27,5,1,0.086580111,21.77719718,1,2
"1535","FCR",50,2017-02-27,5,2,0.08810915,13.27978333,1,2
"1536","FCR",50,2017-02-27,6.2,1,0.082733665,19.34229163,1,1
"1537","FCR",50,2017-02-27,6.2,2,0.077413224,16.16885262,1,1
"1538","FCR",50,2017-02-27,8,1,0.078409278,22.42127643,1,1
"1539","FCR",50,2017-02-27,8,2,0.078483605,22.74383397,1,1
"1540","FCR",50,2017-02-27,9,1,0.086476183,19.33165614,1,1
"1541","FCR",50,2017-02-27,9,2,0.083446691,18.78975517,1,1
"1542","FCR",100,2017-02-27,0.1,1,0.004261665,13.65496114,1,1
"1543","FCR",100,2017-02-27,0.1,2,0.004246632,12.28173989,1,1
"1544","FCR",50,2017-03-13,0.1,1,0.076614083,15.60324449,1,1
"1545","FCR",50,2017-03-13,0.1,2,0.082454508,15.87850763,1,1
"1546","FCR",50,2017-03-13,1.6,1,0.08150898,15.32824283,1,1
"1547","FCR",50,2017-03-13,1.6,2,0.076719227,16.5253437,1,1
"1548","FCR",50,2017-03-13,3.8,1,0.082424493,17.03534135,1,3
"1549","FCR",50,2017-03-13,3.8,2,0.084600204,NA,1,3
"1550","FCR",50,2017-03-13,5,1,0.084540194,15.26481805,1,1
"1551","FCR",50,2017-03-13,5,2,0.082349456,15.2542486,1,1
"1552","FCR",50,2017-03-13,6.2,1,0.089534158,16.73773441,1,3
"1553","FCR",50,2017-03-13,6.2,2,0.085620291,NA,1,3
"1554","FCR",50,2017-03-13,8,1,0.10708042,19.73818228,1,1
"1555","FCR",50,2017-03-13,8,2,0.100753001,25.68839582,1,1
"1556","FCR",50,2017-03-13,9,1,0.106422533,18.60275309,1,1
"1557","FCR",50,2017-03-13,9,2,0.116015151,22.01126531,1,1
"1558","FCR",100,2017-03-13,0.1,1,0.004638523,15.42340612,1,1
"1559","FCR",100,2017-03-13,0.1,2,0.004926998,14.76847232,1,1
"1560","BVR",50,2017-03-17,0.1,1,0.035310917,15.89272039,1,2
"1561","BVR",50,2017-03-17,0.1,2,0.037310639,9.748071871,1,2
"1562","BVR",50,2017-03-17,3,1,0.045091758,NA,1,3
"1563","BVR",50,2017-03-17,3,2,0.039658037,11.73264727,1,3
"1564","BVR",50,2017-03-17,6,1,0.039733746,13.61515497,1,1
"1565","BVR",50,2017-03-17,6,2,0.034053211,16.80877426,1,1
"1566","BVR",50,2017-03-17,9,1,0.041671601,11.66976205,1,1
"1567","BVR",50,2017-03-17,9,2,0.043018686,9.748071871,1,1
"1568","BVR",50,2017-03-17,11,1,0.043669427,9.041210266,1,1
"1569","BVR",50,2017-03-17,11,2,0.039188623,11.52308423,1,1
"1570","FCR",50,2017-03-27,0.1,1,0.079824826,11.38680359,1,1
"1571","FCR",50,2017-03-27,0.1,2,0.090212552,9.128992851,1,1
"1572","FCR",50,2017-03-27,1.6,1,0.096739586,7.418917366,1,2
"1573","FCR",50,2017-03-27,1.6,2,0.096350541,11.15494101,1,2
"1574","FCR",50,2017-03-27,3.8,1,0.091575381,12.78195645,1,1
"1575","FCR",50,2017-03-27,3.8,2,0.090766704,10.73385793,1,1
"1576","FCR",50,2017-03-27,5,1,0.083619068,14.98353996,1,1
"1577","FCR",50,2017-03-27,5,2,0.092758267,13.4289897,1,1
"1578","FCR",50,2017-03-27,6.2,1,0.086347173,11.62940788,1,2
"1579","FCR",50,2017-03-27,6.2,2,0.08001984,16.29966916,1,2
"1580","FCR",50,2017-03-27,9,1,0.084623502,23.71564266,1,1
"1581","FCR",50,2017-03-27,9,2,0.088549819,22.91430018,1,1
"1582","FCR",100,2017-03-27,0.1,1,0.004589355,14.33302158,1,1
"1583","FCR",100,2017-03-27,0.1,2,0.004695554,14.51416723,1,1
"1584","BVR",50,2017-04-10,0.1,1,NA,NA,3,3
"1585","BVR",50,2017-04-10,0.1,2,0.082984031,21.18932362,3,3
"1586","BVR",50,2017-04-10,3,1,0.113517497,17.38866392,1,1
"1587","BVR",50,2017-04-10,3,2,0.10880382,17.25994765,1,1
"1588","BVR",50,2017-04-10,6,1,0.107557283,20.63566671,1,1
