,Reservoir,Site,DateTime,Depth_m,TFe_mgL,TMn_mgL,SFe_mgL,SMn_mgL,Flag_DateTime,Flag_TFe,Flag_TMn,Flag_SFe,Flag_SMn
2588,FCR,50,2021-05-28 10:30,6.2,0.706702,0.156059,0.081582,0.159995,0,0,0,0,0
2589,FCR,50,2021-05-28 10:36,8,2.481614,0.570504,1.1796,0.58087,0,0,0,0,0
2590,FCR,50,2021-05-28 10:40,9,2.908704,0.642297,1.515108,0.625603,0,0,0,0,0
2591,FCR,50,2021-05-31 12:00,0.1,0.494347,0.035347,0.262452,0.004372,1,0,0,0,0
2592,FCR,50,2021-05-31 12:00,1.6,0.488285,0.037211,0.26579,0.002822,1,0,0,0,0
2593,FCR,50,2021-05-31 12:00,3.8,0.327628,0.040551,0.109692,0.01839,1,0,0,0,0
2594,FCR,50,2021-05-31 12:00,5,0.351198,0.055627,0.056281,0.027811,1,0,0,0,0
2595,FCR,50,2021-05-31 12:00,6.2,0.59501,0.145257,0.039752,0.123496,1,0,0,0,0
2596,FCR,50,2021-05-31 12:00,8,2.972792,0.620635,1.995228,0.640819,1,0,0,0,0
2597,FCR,50,2021-05-31 12:00,9,7.323633,0.985196,7.038624,0.976502,1,0,0,0,0
2598,BVR,50,2021-05-31 12:00,0.1,0.159762,0.01572,0.030734,0.001292,1,0,0,0,0
2599,BVR,50,2021-05-31 12:00,3,0.157252,0.016164,0.033624,0.003057,1,0,0,0,0
2600,BVR,50,2021-05-31 12:00,6,0.258625,0.030992,0.04311,0.013888,1,0,0,0,0
2601,BVR,50,2021-05-31 12:00,9,5.298413,0.799205,5.14993,0.809444,1,0,0,0,0
2602,BVR,50,2021-05-31 12:00,11,10.42494,1.033314,10.05902,1.01884,0,0,0,0,0
2603,FCR,50,2021-06-02 12:57,0.1,0.59318,0.036236,0.241743,0.002516,0,0,0,0,0
2604,FCR,50,2021-06-02 13:05,1.6,0.511712,0.035844,0.239614,0.002351,0,0,0,0,0
2605,FCR,50,2021-06-02 13:30,3.8,0.303529,0.039284,0.086592,0.01222,0,0,0,0,0
2606,FCR,50,2021-06-02 13:35,5,0.686447,0.150093,0.104844,0.119364,0,0,0,0,0
2607,FCR,50,2021-06-02 13:43,6.2,1.04413,0.330893,0.22337,0.314466,0,0,0,0,0
2608,FCR,50,2021-06-02 13:48,8,2.880477,0.627893,1.998812,0.625902,0,0,0,0,0
2609,FCR,50,2021-06-02 13:54,9,8.829881,1.022797,8.13162,1.011644,0,0,0,0,0
2610,FCR,50,2021-06-04 11:24,0.1,0.521074,0.032964,0.273377,0.00321,0,0,0,0,0
2611,FCR,50,2021-06-04 11:28,1.6,0.526944,0.033614,0.257091,0.002614,0,0,0,0,0
2612,FCR,50,2021-06-04 11:32,3.8,0.443204,0.036023,0.157141,0.008547,0,0,0,0,0
2613,FCR,50,2021-06-04 11:37,5,0.48879,0.127555,0.106471,0.10464,0,0,0,0,0
2614,FCR,50,2021-06-04 11:51,6.2,0.939623,0.29797,0.36107,0.295972,0,0,0,0,0
2615,FCR,50,2021-06-04 11:54,8,2.670596,0.533208,2.000789,0.525583,0,0,0,0,0
2616,FCR,50,2021-06-04 12:00,9,1.578801,0.261347,1.59929,0.319349,0,0,0,0,0
2617,FCR,50,2021-06-07 12:00,0.1,0.506231,0.028192,0.311411,0.005833,1,0,0,0,0
2618,FCR,50,2021-06-07 12:00,1.6,0.506094,0.03046,0.252065,0.00417,1,0,0,0,0
2619,FCR,50,2021-06-07 12:00,3.8,0.315325,0.025942,0.076179,0.004203,1,0,0,0,0
2620,FCR,50,2021-06-07 12:00,5,0.516418,0.146934,0.054377,0.131186,1,0,0,0,0
2621,FCR,50,2021-06-07 12:00,6.2,1.531878,0.350603,1.00399,0.33878,1,0,0,0,0
2622,FCR,50,2021-06-07 12:00,8,4.141976,0.686924,3.891103,0.680745,1,0,0,0,0
2623,FCR,50,2021-06-07 12:00,9,13.05614,1.063414,10.90165,1.01643,1,0,0,0,0
2624,FCR,100,2021-06-07 12:00,0.1,0.270964,0.036006,0.020892,0.002747,1,0,0,0,0
2625,FCR,200,2021-06-07 12:00,0.1,0.861983,0.023817,0.305578,0.024886,1,0,0,0,0
2626,FCR,50,2021-06-10 18:16,0.1,0.589583,0.033593,0.402207,0.012235,0,0,0,0,0
2627,FCR,50,2021-06-10 18:23,1.6,0.556226,0.032765,0.336237,0.006744,0,0,0,0,0
2628,FCR,50,2021-06-10 18:25,3.8,0.378264,0.035148,0.120297,0.009752,0,0,0,0,0
2629,FCR,50,2021-06-10 18:35,5,0.640982,0.284749,0.071284,0.262454,0,0,0,0,0
2630,FCR,50,2021-06-10 18:42,6.2,1.829262,0.442264,1.200937,0.413596,0,0,0,0,0
2631,FCR,50,2021-06-10 18:46,8,5.455193,0.73488,5.21117,0.721853,0,0,0,0,0
2632,FCR,50,2021-06-10 18:52,9,5.361925,0.711328,5.311378,0.725186,0,0,0,0,0
2633,FCR,50,2021-06-10 22:06,0.1,0.578721,0.032317,0.418544,0.012505,0,0,0,0,0
2634,FCR,50,2021-06-10 22:12,1.6,0.557863,0.031718,0.360481,0.008404,0,0,0,0,0
2635,FCR,50,2021-06-10 22:19,3.8,0.412819,0.041757,0.106954,0.013516,0,0,0,0,0
2636,FCR,50,2021-06-10 22:24,5,0.605413,0.177095,0.163707,0.184709,0,0,0,0,0
2637,FCR,50,2021-06-10 22:30,6.2,1.864882,0.388564,1.197634,0.3469,0,0,0,0,0
2638,FCR,50,2021-06-10 22:33,8,3.688976,0.59448,3.372521,0.58933,0,0,0,0,0
2639,FCR,50,2021-06-10 22:38,9,4.969128,0.694568,4.781194,0.693288,0,0,0,0,0
2640,FCR,50,2021-06-11 02:02,0.1,0.594161,0.033699,0.410294,0.01287,0,0,0,0,0
2641,FCR,50,2021-06-11 02:12,1.6,0.551651,0.032419,0.3427,0.007809,0,0,0,0,0
2642,FCR,50,2021-06-11 02:18,3.8,0.42822,0.037029,0.117944,0.008194,0,0,0,0,0
2643,FCR,50,2021-06-11 02:26,5,0.511437,0.154819,0.066382,0.128306,0,0,0,0,0
2644,FCR,50,2021-06-11 02:31,6.2,2.678733,0.489906,2.356558,0.492812,0,0,0,0,0
2645,FCR,50,2021-06-11 02:40,8,5.679749,0.726727,5.055399,0.695108,0,0,0,0,0
2646,FCR,50,2021-06-11 02:45,9,6.377431,0.761377,5.879107,0.74173,0,0,0,0,0
2647,FCR,50,2021-06-11 06:08,0.1,0.589886,0.033041,0.40654,0.013058,0,0,0,0,0
2648,FCR,50,2021-06-11 06:12,1.6,0.568867,0.033496,0.375747,0.010441,0,0,0,0,0
2649,FCR,50,2021-06-11 06:16,3.8,0.46537,0.039256,0.225234,0.010066,0,0,0,0,0
2650,FCR,50,2021-06-11 06:20,5,0.739727,0.223909,0.222864,0.183278,0,0,0,0,0
2651,FCR,50,2021-06-11 06:26,6.2,2.262209,0.493981,1.858601,0.501912,0,0,0,0,0
2652,FCR,50,2021-06-11 06:30,8,5.292268,0.710202,5.023626,0.711662,0,0,0,0,0
2653,FCR,50,2021-06-11 06:35,9,7.419952,0.800154,7.071668,0.822292,0,0,0,0,0
2654,FCR,50,2021-06-11 10:06,0.1,0.599317,0.034008,0.41538,0.013463,0,0,0,0,0
2655,FCR,50,2021-06-11 10:14,1.6,0.716642,0.056293,0.464369,0.023972,0,0,0,0,0
2656,FCR,50,2021-06-11 10:20,3.8,0.451751,0.040522,0.112824,0.011968,0,0,0,0,0
2657,FCR,50,2021-06-11 10:24,5,0.631636,0.256346,0.140658,0.306831,0,0,0,0,0
2658,FCR,50,2021-06-11 10:31,6.2,1.812022,0.415775,1.462381,0.419948,0,0,0,0,0
2659,FCR,50,2021-06-11 10:35,8,5.040566,0.682653,4.930017,0.69557,0,0,0,0,0
2660,FCR,50,2021-06-11 10:39,9,6.5965,0.774322,6.342061,0.778654,0,0,0,0,0
2661,FCR,50,2021-06-11 13:16,0.1,0.596401,0.031596,0.410238,0.012283,0,0,0,0,0
2662,FCR,50,2021-06-11 13:25,1.6,0.62871,0.040292,0.395588,0.012084,0,0,0,0,0
2663,FCR,50,2021-06-11 13:31,3.8,0.440194,0.037251,0.159514,0.010091,0,0,0,0,0
2664,FCR,50,2021-06-11 13:36,5,0.675525,0.232869,0.172269,0.214184,0,0,0,0,0
2665,FCR,50,2021-06-11 13:41,6.2,2.576976,0.54273,2.270618,0.547382,0,0,0,0,0
2666,FCR,50,2021-06-11 13:45,8,5.938035,0.755313,5.504816,0.756991,0,0,0,0,0
2667,FCR,50,2021-06-11 13:55,9,5.69608,0.725913,5.09186,0.727138,0,0,0,0,0
2668,FCR,50,2021-06-11 15:12,0.1,0.605258,0.033729,0.459567,0.012756,0,0,0,0,0
2669,FCR,50,2021-06-11 15:18,1.6,0.612555,0.037091,0.392414,0.010208,0,0,0,0,0
2670,FCR,50,2021-06-11 15:22,3.8,0.428369,0.058092,0.108452,0.020723,0,0,0,0,0
2671,FCR,50,2021-06-11 16:00,5,0.712493,0.350714,0.079417,0.34575,0,0,0,0,0
2672,FCR,50,2021-06-11 16:06,6.2,2.78729,0.553701,2.252306,0.523746,0,0,0,0,0
2673,FCR,50,2021-06-11 16:09,8,4.602192,0.652832,4.328396,0.668943,0,0,0,0,0
2674,FCR,50,2021-06-11 16:13,9,6.058022,0.75127,5.432051,0.761118,0,0,0,0,0
2675,FCR,50,2021-06-11 17:05,0.1,0.598715,0.03365,0.421753,0.013393,0,0,0,0,0
2676,FCR,50,2021-06-11 17:11,1.6,0.593815,0.035162,0.391963,0.009541,0,0,0,0,0
2677,FCR,50,2021-06-11 17:15,3.8,0.371394,0.071361,0.084103,0.029475,0,0,0,0,0
2678,FCR,50,2021-06-11 17:20,5,1.169576,0.390138,0.471792,0.351077,0,0,0,0,0
2679,FCR,50,2021-06-11 17:23,6.2,2.174568,0.416312,1.672842,0.413596,0,0,0,0,0
2680,FCR,50,2021-06-11 17:27,8,5.715252,0.738798,5.188169,0.749904,0,0,0,0,0
2681,FCR,50,2021-06-11 17:30,9,5.414978,0.701483,4.51027,0.684703,0,0,0,0,0
2682,FCR,50,2021-06-15 12:00,0.1,0.663678,0.03216,0.509763,0.011904,1,0,0,0,0
2683,FCR,50,2021-06-15 12:00,1.6,0.676558,0.032704,0.516477,0.011832,1,0,0,0,0
2684,FCR,50,2021-06-15 12:00,3.8,0.487373,0.046014,0.163634,0.01779,1,0,0,0,0
2685,FCR,50,2021-06-15 12:00,5,0.284104,0.218345,0.880649,0.231546,1,0,0,0,0
2686,FCR,50,2021-06-15 12:00,6.2,2.550394,0.64429,0.060212,0.625636,1,0,0,0,0
2687,FCR,50,2021-06-15 12:00,8,2.4133,0.605885,0.140599,0.589404,1,0,0,0,0
2688,FCR,50,2021-06-15 12:00,9,2.534805,0.641424,0.236942,0.63845,1,0,0,0,0
2689,BVR,50,2021-06-15 12:00,0.1,0.187944,0.013744,0.103981,0.001949,1,0,0,0,0
2690,BVR,50,2021-06-15 12:00,3,0.188845,0.015862,0.104595,0.007291,1,0,0,0,0
2691,BVR,50,2021-06-15 12:00,6,0.232627,0.061254,0.078424,0.057387,1,0,0,0,0
2692,BVR,50,2021-06-15 12:00,9,9.323702,1.043347,9.566148,1.046334,1,0,0,0,0
2693,BVR,50,2021-06-15 12:00,11,12.48215,1.06877,11.86678,1.035957,1,0,0,0,0
2694,FCR,50,2021-06-18 11:30,0.1,0.685826,0.030921,0.608723,0.009784,0,0,0,0,0
2695,FCR,50,2021-06-18 11:37,1.6,0.770262,0.030856,0.530683,0.007651,0,0,0,0,0
2696,FCR,50,2021-06-18 11:43,3.8,0.572,0.054666,0.157587,0.011948,0,0,0,0,0
2697,FCR,50,2021-06-18 11:56,5,2.663522,0.457468,2.024765,0.535468,0,0,0,0,0
2698,FCR,50,2021-06-18 12:01,6.2,2.459969,0.585156,0.43392,0.543849,0,0,0,0,0
2699,FCR,50,2021-06-18 12:10,8,2.725268,0.681414,0.045295,0.691567,0,0,0,0,0
2700,FCR,50,2021-06-18 12:18,9,2.751192,0.681688,0.091628,0.655638,0,0,0,0,0
2701,FCR,50,2021-06-21 12:00,0.1,0.685861,0.028586,0.572566,0.014327,1,0,0,0,0
2702,FCR,50,2021-06-21 12:00,1.6,0.603885,0.026105,0.469068,0.009054,1,0,0,0,0
2703,FCR,50,2021-06-21 12:00,3.8,0.491951,0.051358,0.035541,0.014988,1,0,0,0,0
2704,FCR,50,2021-06-21 12:00,5,2.926436,0.638833,2.15841,0.629399,1,0,0,0,0
2705,FCR,50,2021-06-21 12:00,6.2,2.576096,0.657966,0.099448,0.633533,1,0,0,0,0
2706,FCR,50,2021-06-21 12:00,8,2.847838,0.713398,0.033139,0.688615,1,0,0,0,0
2707,FCR,50,2021-06-21 12:00,9,2.837367,0.71427,0.032832,0.682183,1,0,0,0,0
2708,FCR,50,2021-06-28 14:12,0.1,0.8306,0.0331,0.5929,0.0129,0,0,0,0,0
2709,FCR,50,2021-06-28 14:25,1.6,0.7995,0.0317,0.5631,0.0105,0,0,0,0,0
2710,FCR,50,2021-06-28 14:32,3.8,1.3657,0.3843,0.7637,0.374,0,0,0,0,0
2711,FCR,50,2021-06-28 14:45,5,4.3103,0.629,3.4852,0.6182,1,0,0,0,0
2712,FCR,50,2021-06-28 14:50,6.2,3.2001,0.6986,1.2343,0.696,0,0,0,0,0
2713,FCR,50,2021-06-28 15:16,8,3.1729,0.705,1.1537,0.694,0,0,0,0,0
2714,FCR,50,2021-06-28 15:24,9,2.8883,0.705,0.6253,0.6887,0,0,0,0,0
2715,BVR,50,2021-06-28 10:38,0.1,0.2414,0.0149,0.1084,0.007,0,0,0,0,0
2716,BVR,50,2021-06-28 10:41,3,0.259,0.0157,0.1074,0.0039,0,0,0,0,0
2717,BVR,50,2021-06-28 10:53,6,0.5506,0.2192,0.0262,0.2053,0,0,0,0,0
2718,BVR,50,2021-06-28 11:00,9,2.3156,1.0437,1.1997,0.9696,0,0,0,0,0
2719,BVR,50,2021-06-28 11:44,11,14.0367,1.0974,13.8582,1.0896,0,0,0,0,0
2720,FCR,50,2021-07-07 14:50,0.1,0.766,0.0269,0.4468,0.0093,0,0,0,0,0
2721,FCR,50,2021-07-07 14:56,1.6,0.4523,0.02,0.1225,0.0063,0,0,0,0,0
2722,FCR,50,2021-07-07 15:02,3.8,1.6347,0.6576,0.7149,0.6195,0,0,0,0,0
2723,FCR,50,2021-07-07 15:07,5,3.9462,0.5875,3.3027,0.5755,0,0,0,0,0
2724,FCR,50,2021-07-07 15:22,6.2,4.3652,0.7415,3.6756,0.716,0,0,0,0,0
2725,FCR,50,2021-07-07 15:34,8,4.2089,0.7425,4.0088,0.7526,0,0,0,0,0
2726,FCR,50,2021-07-07 15:46,9,5.5554,0.7638,5.1905,0.7639,0,0,0,0,0
2727,FCR,50,2021-07-12 09:32,1.6,0.6242,0.0204,0.3031,0.028,0,0,0,0,0
2728,FCR,50,2021-07-12 09:40,3.8,1.3129,0.5026,0,0.3328,0,0,0,4,0
2729,FCR,50,2021-07-12 09:56,5,3.8924,0.6277,3.5255,0.6445,0,0,0,0,0
2730,FCR,50,2021-07-12 10:02,6.2,3.8589,0.621,3.3052,0.6044,0,0,0,0,0
2731,FCR,50,2021-07-12 10:12,8,7.8812,0.8392,7.6136,0.836,0,0,0,0,0
2732,FCR,50,2021-07-12 12:00,9,NA,NA,NA,NA,1,1,1,1,1
2733,FCR,100,2021-07-12 11:35,0.1,0.1771,0.024,0.005,0.0011,0,0,0,3,0
2734,FCR,200,2021-07-12 13:05,0.1,NA,NA,0.3588,0.0126,0,1,1,0,0
2735,BVR,50,2021-07-12 14:25,3,0.4256,0.0344,0.1439,0.0025,0,0,0,0,0
2736,BVR,50,2021-07-12 14:32,6,0.5684,0.2743,0.0441,0.217,0,0,0,0,0
2737,BVR,50,2021-07-12 12:00,9,NA,NA,NA,NA,1,1,1,1,1
2738,BVR,50,2021-07-12 14:53,11,19.7599,1.3009,18.9807,1.254,0,0,0,0,0
2739,FCR,50,2021-07-21 10:30,0.1,0.7444,0.0149,0.5206,0.0047,0,0,0,0,0
2740,FCR,50,2021-07-21 10:54,1.6,0.7454,0.0148,0.5337,0.0032,0,0,0,0,0
2741,FCR,50,2021-07-21 11:13,3.8,0.4596,0.4644,0.0279,0.3558,0,0,0,0,0
2742,FCR,50,2021-07-21 11:25,5,1.9342,0.2787,1.1118,0.2287,0,0,0,0,0
2743,FCR,50,2021-07-21 11:44,6.2,5.9497,0.7153,5.3483,0.7017,0,0,0,0,0
2744,FCR,50,2021-07-21 11:59,8,7.0198,0.7726,6.6354,0.7711,0,0,0,0,0
2745,FCR,50,2021-07-21 12:14,9,10.3953,0.8346,11.1426,0.859,0,0,0,0,0
2746,FCR,100,2021-07-21 12:00,0.1,NA,NA,0.0246,0.0016,1,1,1,0,0
2747,FCR,200,2021-07-21 12:00,0.1,8.2131,0.272,4.3771,0.2651,1,0,0,0,0
2748,FCR,50,2021-07-26 12:55,0.1,0.6572,0.0136,0.4641,0.0087,0,0,0,0,0
2749,FCR,50,2021-07-26 12:50,1.6,0.7501,0.0194,0.4818,0.016,0,0,0,0,0
2750,FCR,50,2021-07-26 13:35,3.8,0.4614,0.3207,0.0599,0.2319,0,0,0,0,0
2751,FCR,50,2021-07-26 13:41,5,2.3891,0.5425,1.3181,0.509,0,0,0,0,0
2752,FCR,50,2021-07-26 13:46,6.2,7.4712,0.802,7.2537,0.8038,0,0,0,0,0
2753,FCR,50,2021-07-26 13:50,8,7.3196,0.7766,6.6615,0.7628,0,0,0,0,0
2754,FCR,50,2021-07-26 13:56,9,11.4857,0.8862,12.6911,0.9142,0,0,0,0,0
2755,BVR,50,2021-07-26 09:42,0.1,0.4723,0.0297,0.1963,0.0014,0,0,0,0,0
2756,BVR,50,2021-07-26 10:00,3,0.444,0.0276,0.1939,8.00E-04,0,0,0,0,0
2757,BVR,50,2021-07-26 10:07,6,0.5547,0.4508,0.0265,0.4712,0,0,0,0,0
2758,BVR,50,2021-07-26 10:15,9,10.6128,1.0939,10.2494,1.0937,0,0,0,0,0
2759,BVR,50,2021-07-26 10:30,11,18.8189,1.3643,19.0527,1.3574,0,0,0,0,0
2760,FCR,50,2021-08-02 10:30,0.1,0.667,0.0128,0.4512,0.0046,0,0,0,0,0
2761,FCR,50,2021-08-02 10:43,1.6,0.6634,0.0125,0.4656,0.0032,0,0,0,0,0
2762,FCR,50,2021-08-02 10:53,3.8,0.2719,0.0636,0.0113,0.0306,0,0,0,0,0
2763,FCR,50,2021-08-02 11:03,5,1.0669,0.4201,0.2001,0.4487,0,0,0,0,0
2764,FCR,50,2021-08-02 11:12,6.2,7.9591,0.9334,2.1329,0.9285,0,0,0,0,0
2765,FCR,50,2021-08-02 11:33,8,7.6368,0.9384,2.0711,0.9259,0,0,0,0,0
2766,FCR,50,2021-08-02 11:46,9,8.1778,0.9149,2.2433,0.9021,0,0,0,0,0
2767,FCR,100,2021-08-02 13:00,0.1,0.1263,0.016,0.005,0.0015,0,0,0,3,0
2768,FCR,50,2021-08-09 13:10,0.1,0.6153,0.0121,0.2791,0.0054,0,0,0,0,0
2769,FCR,50,2021-08-09 13:20,1.6,0.636,0.0117,0.2756,0.0035,0,0,0,0,0
2770,FCR,50,2021-08-09 13:35,3.8,0.3768,0.0351,0.05,0.0175,0,0,0,0,0
2771,FCR,50,2021-08-09 13:51,5,1.6186,1.1595,0.005,1,0,0,0,3,0
2772,FCR,50,2021-08-09 14:05,6.2,2.353,0.7661,0.0134,0.726,0,0,0,0,0
2773,FCR,50,2021-08-09 14:25,8,NA,NA,0.0088,1.03,0,1,1,0,0
2774,FCR,50,2021-08-09 14:30,9,3.6714,1.0068,0.0126,0.977,0,0,0,0,0
2775,BVR,50,2021-08-09 10:05,0.1,0.6246,0.0341,0.2508,6.00E-04,0,0,0,0,0
2776,BVR,50,2021-08-09 10:25,3,0.5277,0.0305,0.1546,0.0021,0,0,0,0,0
2777,BVR,50,2021-08-09 10:00,6,0.6344,0.852,0.006,0.811,0,0,0,0,0
2778,BVR,50,2021-08-09 10:53,9,17.7739,1.536,17.7718,1.5363,0,0,0,0,0
2779,BVR,50,2021-08-09 11:10,10,7.2359,0.7103,5.3087,0.6079,0,8,8,8,8
2780,FCR,50,2021-08-16 09:50,0.1,0.5202,0.0148,0.2675,0.0074,0,0,0,0,0
2781,FCR,50,2021-08-16 10:04,1.6,0.501,0.0136,0.2489,0.0035,0,0,0,0,0
2782,FCR,50,2021-08-16 10:08,3.8,0.4226,0.0184,0.0451,0.0062,0,0,0,0,0
2783,FCR,50,2021-08-16 10:29,5,0.9842,0.9136,0.005,0.865,0,0,0,3,0
2784,FCR,50,2021-08-16 10:41,6.2,2.6058,1.4293,0.005,1.39,0,0,0,3,0
2785,FCR,50,2021-08-16 10:58,8,2.8916,1.3202,0.005,1.29,0,0,0,3,0
2786,FCR,50,2021-08-16 11:09,9,2.9497,1.3154,0,1.3113,0,0,0,4,0
2787,FCR,100,2021-08-16 14:54,0.1,0.3214,0.0358,0.0297,0.0024,0,0,0,0,0
2788,FCR,200,2021-08-16 13:49,0.1,3.3662,0.0987,1.0348,0.0979,0,0,0,0,0
2789,FCR,50,2021-08-23 12:34,0.1,0.4984,0.0189,0.2572,0.006,0,0,0,0,0
2790,FCR,50,2021-08-23 12:44,1.6,0.4953,0.0175,0.2557,0.0035,0,0,0,0,0
2791,FCR,50,2021-08-23 12:55,3.8,0.4915,0.0275,0.0323,0.0061,0,0,0,0,0
2792,FCR,50,2021-08-23 13:05,5,1.6274,1.2328,0.0079,1.03,0,0,0,0,0
2793,FCR,50,2021-08-23 13:13,6.2,2.3331,1.2296,0.0113,1.11,0,0,0,0,0
2794,FCR,50,2021-08-23 13:37,8,2.8496,1.2829,0.0177,1.22,0,0,0,0,0
2795,FCR,50,2021-08-23 13:54,9,3.53,1.5127,0.027,1.49,0,0,0,0,0
2796,BVR,50,2021-08-23 10:00,0.1,0.438,0.0192,0.2959,0.001,0,0,0,0,0
2797,BVR,50,2021-08-23 10:08,3,0.4852,0.0223,0.2785,0.0039,0,0,0,0,0
2798,BVR,50,2021-08-23 10:18,6,1.7962,1.3448,1.6352,1.3576,0,0,0,0,0
2799,BVR,50,2021-08-23 10:28,9,22.1235,1.6263,21.5521,1.6131,0,0,0,0,0
2800,BVR,50,2021-08-23 10:39,11,26.6231,1.6524,9.6768,1.315,0,0,0,0,0
2801,FCR,50,2021-08-31 09:30,0.1,0.4292,0.0126,0.2215,0.0038,0,0,0,0,0
2802,FCR,50,2021-08-31 09:45,1.6,0.4463,0.0136,0.1649,0.004,0,0,0,0,0
2803,FCR,50,2021-08-31 09:55,3.8,0.4847,0.0195,0.026,0.0064,0,0,0,0,0
2804,FCR,50,2021-08-31 10:07,5,1.1014,0.6251,0.011,0.6892,0,0,0,0,0
2805,FCR,50,2021-08-31 10:22,6.2,2.5471,1.514,0.0324,1.4025,0,0,0,0,0
2806,FCR,50,2021-08-31 10:35,8,2.8356,1.6235,0.0446,1.5763,0,0,0,0,0
2807,FCR,50,2021-08-31 10:46,9,2.6134,1.4559,0.0327,1.3623,0,0,0,0,0
2808,FCR,100,2021-08-31 13:38,0.1,0.1643,0.022,0.0403,0.0023,0,0,0,0,0
2809,FCR,200,2021-08-31 12:00,0.1,5.9954,0.1637,1.1972,0.1562,1,0,0,0,0
2810,FCR,50,2021-09-06 13:07,0.1,0.4145,0.0083,0.2376,0.0054,0,0,0,0,0
2811,FCR,50,2021-09-06 13:19,1.6,0.4263,0.0083,0.2214,0.0032,0,0,0,0,0
2812,FCR,50,2021-09-06 13:29,3.8,0.4148,0.018,0.0623,0.008,0,0,0,0,0
2813,FCR,50,2021-09-06 13:50,5,0.9455,0.4925,0.0298,0.7081,0,0,0,0,0
2814,FCR,50,2021-09-06 14:00,6.2,2.1831,1.2315,0.0632,1.2018,0,0,0,0,0
2815,FCR,50,2021-09-06 14:08,8,3.0147,1.6814,0.1838,1.7233,0,0,0,0,0
2816,FCR,50,2021-09-06 12:00,9,3.0471,1.6986,0.1538,1.6766,1,0,0,0,0
2817,BVR,50,2021-09-06 09:45,0.1,0.4064,0.0199,0.2613,0.0016,0,0,0,0,0
2818,BVR,50,2021-09-06 09:59,3,0.3895,0.0188,0.229,0.002,0,0,0,0,0
2819,BVR,50,2021-09-06 10:07,6,1.3809,0.894,0.4201,0.8764,0,0,0,0,0
2820,BVR,50,2021-09-06 10:23,9,24.168,1.6987,23.7051,1.7017,0,0,0,0,0
2821,BVR,50,2021-09-06 10:36,10,31.2691,1.788,30.2166,1.7852,0,0,0,0,0
2822,FCR,50,2021-09-14 10:46,0.1,0.4244,0.0099,0.0984,0.0038,0,0,0,0,0
2823,FCR,50,2021-09-14 10:59,1.6,0.4142,0.0091,0.1002,0.0018,0,0,0,0,0
2824,FCR,50,2021-09-14 11:09,3.8,0.4648,0.0193,0.0564,0.0074,0,0,0,0,0
2825,FCR,50,2021-09-14 11:19,5,1.8803,1.5332,0.0693,1.6138,0,0,0,0,0
2826,FCR,50,2021-09-14 11:30,6.2,3.4594,2.1103,0.0228,2.0652,0,0,0,0,0
2827,FCR,50,2021-09-14 11:40,8,3.5745,2.1142,0.0251,2.0834,0,0,0,0,0
2828,FCR,50,2021-09-14 11:56,9,3.5196,2.0833,0.0209,2.0927,0,0,0,0,0
2829,FCR,100,2021-09-14 16:19,0.1,0.1443,0.021,0,9.00E-04,0,0,0,4,0
2830,FCR,50,2021-09-21 13:18,0.1,0.3715,0.011,0.14,0.0022,0,0,0,0,0
2831,FCR,50,2021-09-21 13:22,1.6,0.3815,0.0106,0.15,0.0018,0,0,0,0,0
2832,FCR,50,2021-09-21 13:30,3.8,0.7694,0.0669,0.0614,0.0355,0,0,0,0,0
2833,FCR,50,2021-09-21 13:38,5,3.1262,2.2344,0.6695,2.2844,0,0,0,0,0
2834,FCR,50,2021-09-21 13:50,6.2,2.7197,1.5944,0.0334,1.6003,0,0,0,0,0
2835,FCR,50,2021-09-21 13:58,8,2.9448,1.6934,0.0564,1.7085,0,0,0,0,0
2836,FCR,50,2021-09-21 14:08,9,3.5471,2.0811,0.0419,2.0958,0,0,0,0,0
2837,BVR,50,2021-09-21 10:11,0.1,0.3319,0.022,0.1109,8.00E-04,0,0,0,0,0
2838,BVR,50,2021-09-21 10:19,3,0.333,0.0229,0.1075,0.0024,0,0,0,0,0
2839,BVR,50,2021-09-21 10:23,6,6.6446,1.6733,3.899,1.4899,0,0,0,0,0
2840,BVR,50,2021-09-21 10:33,9,24.0861,1.8033,21.9323,1.8047,0,0,0,0,0
2841,BVR,50,2021-09-21 10:41,11,35.1931,1.926,34.3854,1.904,0,0,0,0,0
2842,FCR,50,2021-09-27 10:24,0.1,0.4314,0.0222,0.0723,0.0076,0,0,0,0,0
2843,FCR,50,2021-09-27 10:31,1.6,0.4521,0.0242,0.0513,0.0054,0,0,0,0,0
2844,FCR,50,2021-09-27 10:42,3.8,0.4294,0.0279,0.0528,0.0082,0,0,0,0,0
2845,FCR,50,2021-09-27 10:52,5,1.653,0.8253,1.2648,0.8884,0,0,0,0,0
2846,FCR,50,2021-09-27 11:02,6.2,2.7221,1.6535,0.2601,1.7246,0,0,0,0,0
2847,FCR,50,2021-09-27 11:13,8,3.7445,2.1741,0.0838,2.041,0,0,0,0,0
2848,FCR,50,2021-09-27 11:24,9,3.9066,2.2584,0.0591,2.2474,0,0,0,0,0
2849,FCR,100,2021-09-27 14:25,0.1,0.098,0.0126,0.005,8.00E-04,0,0,0,3,0
2850,FCR,200,2021-09-27 14:48,0.1,1.8088,0.0265,0.4432,0.0233,0,0,0,0,0
2851,FCR,50,2021-10-04 11:20,0.1,0.2057,0.0102,0.0542,0.0034,0,0,0,0,0
