7/5/22 10:11,100,0.1,FCR,400,7/7/22 15:05,400,,21.2,29.962,400.1587912,3777.560749,NM,2.058709363,100.6685041,#VALUE!,32.93934981,4429.414181,57.44694755,2809.089219,2809.089219,,0.993630851,313.15,0.019073334,0.002,0.072765498,,0.00039761,3.09E-08,0,8.32E-09,3.93E-08,0.0011,,0.003753501,2.92E-07,0,1.63E-06,1.92E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
7/5/22 12:10,50,3,BVR,87,7/7/22 15:36,87,,21.2,29.962,422.6827944,4935.680888,NM,2.174589302,131.5313359,#VALUE!,34.79342883,5787.378779,60.68050197,3670.296493,3670.296493,,0.993630851,313.15,0.019073334,0.002,0.072765498,,0.000419991,3.27E-08,0,8.79E-09,4.15E-08,0.0011,,0.004904245,3.82E-07,0,2.13E-06,2.51E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
7/5/22 11:48,50,6.2,FCR,302,7/7/22 16:06,302,,21.2,29.962,1.098758189,20016.3121,NM,0.005652815,533.4162256,#VALUE!,0.090445046,23470.31393,0.157738142,14884.6333,14884.6333,,0.993630851,313.15,0.019073334,0.002,0.072765498,,1.09E-06,8.50E-11,0,2.28E-11,1.08E-10,0.0011,,0.019888825,1.55E-06,0,8.63E-06,1.02E-05,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 10:14,50,5,FCR,370,6/28/22 14:16,370,,20.7,30.184,769.939232,15792.27611,NM,3.999395938,424.9150965,#VALUE!,63.99033501,18696.26424,110.4492637,11734.662,11734.662,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.000772426,6.01E-08,0,1.62E-08,7.63E-08,0.0011,,0.015843279,1.23E-06,0,6.87E-06,8.10E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 10:45,50,9,FCR,356,6/28/22 14:46,356,,20.7,30.184,0.619475437,20173.80129,NM,0.003217822,542.8066644,#VALUE!,0.051485155,23883.49324,0.088864943,14990.41289,14990.41289,,1.00322961,313.15,0.019073334,0.002,0.072765498,,6.21E-07,4.84E-11,0,1.30E-11,6.14E-11,0.0011,,0.020238955,1.58E-06,0,8.78E-06,1.04E-05,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 0:00,50,6,BVR,,6/28/22 15:17,372,depth inferred,20.7,30.184,29990.26272,12535.64327,NM,155.7823396,337.2904597,#VALUE!,2492.517433,14840.78023,4302.160869,9314.777408,9314.777408,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.03008712,2.34E-06,0,6.30E-07,2.97E-06,0.0011,,0.012576129,9.79E-07,0,5.45E-06,6.43E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 10:33,50,8,FCR,326,6/28/22 15:47,326,,20.7,30.184,-0.181069008,19779.71735,NM,-0.00094055,532.2032394,#VALUE!,-0.015048806,23416.94254,-0.025974697,14697.58355,14697.58355,,1.00322961,313.15,0.019073334,0.002,0.072765498,,-1.82E-07,-1.41E-11,0,-3.80E-12,-1.79E-11,0.0011,,0.019843598,1.54E-06,0,8.61E-06,1.02E-05,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 10:23,50,6.2,FCR,362,6/28/22 16:18,362,,20.7,30.184,-0.099791139,20991.80008,NM,-0.000518358,564.8161603,#VALUE!,-0.00829373,24851.91105,-0.014315231,15598.23783,15598.23783,,1.00322961,313.15,0.019073334,0.002,0.072765498,,-1.00E-07,-7.79E-12,0,-2.09E-12,-9.89E-12,0.0011,,0.021059595,1.64E-06,0,9.13E-06,1.08E-05,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 10:23,50,6.2,FCR,388,6/28/22 16:49,388,,20.7,30.184,1.00509932,18944.5196,NM,0.005220919,509.7309796,#VALUE!,0.083534699,22428.1631,0.144183431,14076.97869,14076.97869,,1.00322961,313.15,0.019073334,0.002,0.072765498,,1.01E-06,7.85E-11,0,2.11E-11,9.96E-11,0.0011,,0.019005703,1.48E-06,0,8.24E-06,9.72E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 10:45,50,9,FCR,335,6/28/22 17:19,335,,20.7,30.184,5.878877095,19291.58196,NM,0.030537419,519.0692178,#VALUE!,0.488598709,22839.04559,0.843336226,14334.86802,14334.86802,,1.00322961,313.15,0.019073334,0.002,0.072765498,,5.90E-06,4.59E-10,0,1.23E-10,5.82E-10,0.0011,,0.019353886,1.51E-06,0,8.39E-06,9.90E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 9:56,50,1.6,FCR,203,6/28/22 17:50,203,,20.7,30.184,150.5951194,#VALUE!,NM,0.782255903,#VALUE!,#VALUE!,12.51609444,#VALUE!,21.60315953,#VALUE!,#VALUE!,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.000151081,1.18E-08,0,3.16E-09,1.49E-08,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/27/22 0:00,50,8,BVR,,6/28/22 18:20,337,depth inferred,20.7,30.184,48239.34676,15313.67502,NM,250.5759409,412.0376095,#VALUE!,4009.215054,18129.65482,6920.027073,11379.03106,11379.03106,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.048395141,3.77E-06,0,1.01E-06,4.78E-06,0.0011,,0.015363132,1.20E-06,0,6.66E-06,7.86E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 9:43,50,0.1,FCR,342,6/28/22 18:51,342,,20.7,30.184,138.6742369,#VALUE!,NM,0.720333705,#VALUE!,#VALUE!,11.52533928,#VALUE!,19.893086,#VALUE!,#VALUE!,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.000139122,1.08E-08,0,2.91E-09,1.37E-08,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/27/22 12:40,200,0.1,FCR,386,6/28/22 19:22,386,,20.7,30.184,719.1385368,4718.489752,NM,3.73551525,126.95811,#VALUE!,59.768244,5586.15684,103.1618063,3506.136924,3506.136924,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.000721461,5.62E-08,0,1.51E-08,7.12E-08,0.0011,,0.004733729,3.68E-07,0,2.05E-06,2.42E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 0:00,50,0.1,BVR,412,6/28/22 19:52,412,,20.7,30.184,118.0652492,#VALUE!,NM,0.613281748,#VALUE!,#VALUE!,9.812507969,#VALUE!,16.93668708,#VALUE!,#VALUE!,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.000118447,9.22E-09,0,2.48E-09,1.17E-08,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/27/22 0:00,50,0.1,BVR,416,6/28/22 20:23,416,,20.7,30.184,112.664755,#VALUE!,NM,0.585229255,#VALUE!,#VALUE!,9.363668085,#VALUE!,16.16197579,#VALUE!,#VALUE!,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.000113029,8.80E-09,0,2.36E-09,1.12E-08,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/27/22 10:33,50,8,FCR,393,6/28/22 20:54,393,,20.7,30.184,-0.73383008,21856.44362,NM,-0.003811829,588.0807037,#VALUE!,-0.060989271,25875.55096,-0.105269336,16240.72278,16240.72278,,1.00322961,313.15,0.019073334,0.002,0.072765498,,-7.36E-07,-5.73E-11,0,-1.54E-11,-7.27E-11,0.0011,,0.021927031,1.71E-06,0,9.51E-06,1.12E-05,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 0:00,50,6,BVR,,6/28/22 21:24,301,depth inferred,20.7,30.184,29413.75837,14202.67259,NM,152.7877277,382.1444073,#VALUE!,2444.603643,16814.35392,4219.460211,10553.48584,10553.48584,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.029508753,2.30E-06,0,6.17E-07,2.91E-06,0.0011,,0.014248542,1.11E-06,0,6.18E-06,7.29E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 0:00,50,8,BVR,,6/28/22 21:55,323,depth inferred,20.7,30.184,48665.98577,12917.21931,NM,252.7920876,347.5573406,#VALUE!,4044.673402,15292.52299,6981.22926,9598.312584,9598.312584,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.048823158,3.80E-06,0,1.02E-06,4.82E-06,0.0011,,0.012958937,1.01E-06,0,5.62E-06,6.63E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 13:06,100,0.1,FCR,344,6/28/22 22:25,344,,20.7,30.184,16.61477461,851.5351473,NM,0.086304294,22.91184226,#VALUE!,1.380868709,1008.12106,2.383421373,632.7445812,632.7445812,,1.00322961,313.15,0.019073334,0.002,0.072765498,,1.67E-05,1.30E-09,0,3.49E-10,1.65E-09,0.0011,,0.000854285,6.65E-08,0,3.71E-07,4.37E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 13:06,100,0.1,FCR,321,6/28/22 22:56,321,,20.7,30.184,7.789635175,907.8979149,NM,0.04046272,24.42836785,#VALUE!,0.647403514,1074.848185,1.117438148,674.6256895,674.6256895,,1.00322961,313.15,0.019073334,0.002,0.072765498,,7.81E-06,6.08E-10,0,1.64E-10,7.72E-10,0.0011,,0.00091083,7.09E-08,0,3.95E-07,4.66E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 10:14,50,5,FCR,213,6/28/22 23:26,213,,20.7,30.184,305.5577652,15870.32602,NM,1.587198618,427.0151473,#VALUE!,25.39517789,18788.66648,43.83284911,11792.65802,11792.65802,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.000306545,2.39E-08,0,6.41E-09,3.03E-08,0.0011,,0.015921581,1.24E-06,0,6.91E-06,8.14E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 10:05,50,3.8,FCR,391,6/28/22 23:57,391,,20.7,30.184,463.137235,11801.69933,NM,2.405734244,317.5425869,#VALUE!,38.49174791,13971.87382,66.43792713,8769.410546,8769.410546,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.000464633,3.62E-08,0,9.72E-09,4.59E-08,0.0011,,0.011839814,9.22E-07,0,5.14E-06,6.06E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 12:40,200,0.1,FCR,368,6/29/22 0:28,368,,20.7,30.184,479.508496,4300.796558,NM,2.490773624,115.7194423,#VALUE!,39.85237798,5091.655462,68.78641601,3195.764409,3195.764409,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.000481057,3.74E-08,0,1.01E-08,4.75E-08,0.0011,,0.004314686,3.36E-07,0,1.87E-06,2.21E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 10:05,50,3.8,FCR,314,6/29/22 0:58,314,,20.7,30.184,573.2347857,11500.92495,NM,2.977628335,309.4497967,#VALUE!,47.64205336,13615.79106,82.23163254,8545.916115,8545.916115,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.000575086,4.48E-08,0,1.20E-08,5.68E-08,0.0011,,0.011538068,8.98E-07,0,5.00E-06,5.90E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 9:43,50,0.1,FCR,204,6/29/22 1:29,204,,20.7,30.184,113.890939,#VALUE!,NM,0.591598583,#VALUE!,#VALUE!,9.465577332,#VALUE!,16.33787425,#VALUE!,#VALUE!,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.000114259,8.89E-09,0,2.39E-09,1.13E-08,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/27/22 9:56,50,1.6,FCR,405,6/29/22 2:00,405,,20.7,30.184,162.2454342,#VALUE!,NM,0.842772655,#VALUE!,#VALUE!,13.48436248,#VALUE!,23.27441959,#VALUE!,#VALUE!,,1.00322961,313.15,0.019073334,0.002,0.072765498,,0.000162769,1.27E-08,0,3.41E-09,1.61E-08,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/27/22 0:00,50,3,BVR,,6/29/22 2:30,183,depth inferred,20.7,30.184,39.14175745,1390.025988,NM,0.203319144,37.40075355,#VALUE!,3.253106307,1645.633156,5.614960389,1032.877403,1032.877403,,1.00322961,313.15,0.019073334,0.002,0.072765498,,3.93E-05,3.06E-09,0,8.22E-10,3.88E-09,0.0011,,0.001394515,1.09E-07,0,6.05E-07,7.13E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/27/22 0:00,50,3,BVR,,6/29/22 3:01,205,depth inferred,20.7,30.184,36.45646247,1247.439201,NM,0.189370566,33.56424018,#VALUE!,3.029929051,1476.826568,5.22974966,926.9263839,926.9263839,,1.00322961,313.15,0.019073334,0.002,0.072765498,,3.66E-05,2.85E-09,0,7.65E-10,3.61E-09,0.0011,,0.001251468,9.74E-08,0,5.43E-07,6.40E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 11:15,200,0.1,FCR,339,6/22/22 15:30,339,,21.9,29.942,727.5135392,4469.584781,NM,3.731308912,118.7426634,#VALUE!,59.70094259,5224.677188,104.4676773,3324.509046,3324.509046,,0.990563943,313.15,0.019073334,0.002,0.072765498,,0.000720649,5.61E-08,0,1.51E-08,7.12E-08,0.0011,,0.00442741,3.45E-07,0,1.92E-06,2.26E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 12:49,50,0.1,FCR,351,6/22/22 16:01,351,,21.9,29.942,41.00609568,#VALUE!,NM,0.210314176,#VALUE!,#VALUE!,3.36502681,#VALUE!,5.888291198,#VALUE!,#VALUE!,,0.990563943,313.15,0.019073334,0.002,0.072765498,,4.06E-05,3.16E-09,0,8.50E-10,4.01E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/20/22 12:40,50,8,BVR,130,6/22/22 16:31,130,,21.9,29.942,39882.0409,20798.40992,NM,204.5490656,552.5476545,#VALUE!,3272.785049,24312.0968,5726.881979,15470.00567,15470.00567,,0.990563943,313.15,0.019073334,0.002,0.072765498,,0.039505712,3.07E-06,0,8.27E-07,3.90E-06,0.0011,,0.020602155,1.60E-06,0,8.94E-06,1.05E-05,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 13:49,50,9,FCR,328,6/22/22 17:02,328,,21.9,29.942,3510.048456,20920.69438,NM,18.00251732,555.7963639,#VALUE!,288.040277,24455.04001,504.0271961,15560.96173,15560.96173,,0.990563943,313.15,0.019073334,0.002,0.072765498,,0.003476927,2.71E-07,0,7.27E-08,3.43E-07,0.0011,,0.020723286,1.61E-06,0,8.99E-06,1.06E-05,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 13:20,50,3.8,FCR,266,6/22/22 17:32,266,,21.9,29.942,2.555831996,10625.68364,NM,0.013108483,282.290646,#VALUE!,0.209735725,12420.78842,0.367005997,7903.459294,7903.459294,,0.990563943,313.15,0.019073334,0.002,0.072765498,,2.53E-06,1.97E-10,0,5.30E-11,2.50E-10,0.0011,,0.010525419,8.19E-07,0,4.57E-06,5.38E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/21/22 10:49,100,0.1,FCR,319,6/22/22 18:03,319,,21.9,29.942,1.88864297,623.567797,NM,0.009686569,16.56621468,#VALUE!,0.154985109,728.9134458,0.271200649,463.8141759,463.8141759,,0.990563943,313.15,0.019073334,0.002,0.072765498,,1.87E-06,1.46E-10,0,3.91E-11,1.85E-10,0.0011,,0.000617684,4.81E-08,0,2.68E-07,3.16E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 12:05,50,3,BVR,161,6/22/22 18:34,161,,21.9,29.942,38.07470045,-48.09954665,NM,0.195279485,-1.277852095,#VALUE!,3.124471757,-56.22549217,5.467356007,-35.77678594,-35.77678594,,0.990563943,313.15,0.019073334,0.002,0.072765498,,3.77E-05,2.94E-09,0,7.89E-10,3.72E-09,0.0011,,-4.76E-05,-3.71E-09,0,-2.07E-08,-2.44E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 13:49,50,9,FCR,407,6/22/22 19:04,407,,21.9,29.942,3192.168896,20305.25369,NM,16.37216025,539.4460608,#VALUE!,261.954564,23735.62668,458.3811187,15103.19256,15103.19256,,0.990563943,313.15,0.019073334,0.002,0.072765498,,0.003162047,2.46E-07,0,6.62E-08,3.12E-07,0.0011,,0.020113652,1.57E-06,0,8.72E-06,1.03E-05,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 11:25,40,2,BVR,62,6/22/22 19:35,62,,21.9,29.942,96.94977309,787.3223778,NM,0.49724099,20.91665348,#VALUE!,7.955855837,920.332753,13.92155205,585.6160013,585.6160013,,0.990563943,313.15,0.019073334,0.002,0.072765498,,9.60E-05,7.47E-09,0,2.01E-09,9.48E-09,0.0011,,0.000779893,6.07E-08,0,3.38E-07,3.99E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 14:12,50,8,FCR,312,6/22/22 20:06,312,,21.9,29.942,-0.42533332,19562.22222,NM,-0.002181471,519.706076,#VALUE!,-0.034903543,22867.06734,-0.061075955,14550.52045,14550.52045,,0.990563943,313.15,0.019073334,0.002,0.072765498,,-4.21E-07,-3.28E-11,0,-8.82E-12,-4.16E-11,0.0011,,0.019377632,1.51E-06,0,8.40E-06,9.91E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 12:30,50,8,BVR,129,6/22/22 20:36,129,,21.9,29.942,40976.31432,20849.58231,NM,210.1614314,553.9071423,#VALUE!,3362.582903,24371.91426,5884.014728,15508.06806,15508.06806,,0.990563943,313.15,0.019073334,0.002,0.072765498,,0.040589659,3.16E-06,0,8.49E-07,4.01E-06,0.0011,,0.020652844,1.61E-06,0,8.96E-06,1.06E-05,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 13:07,50,1.6,FCR,338,6/22/22 21:07,338,,21.9,29.942,45.54105443,#VALUE!,NM,0.233573306,#VALUE!,#VALUE!,3.73717289,#VALUE!,6.53949091,#VALUE!,#VALUE!,,0.990563943,313.15,0.019073334,0.002,0.072765498,,4.51E-05,3.51E-09,0,9.44E-10,4.46E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/20/22 12:49,50,0.1,FCR,401,6/22/22 21:38,401,,21.9,29.942,50.86077311,#VALUE!,NM,0.260857353,#VALUE!,#VALUE!,4.173717646,#VALUE!,7.303378624,#VALUE!,#VALUE!,,0.990563943,313.15,0.019073334,0.002,0.072765498,,5.04E-05,3.92E-09,0,1.05E-09,4.98E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/20/22 13:31,50,5,FCR,217,6/22/22 22:08,217,,21.9,29.942,8.684075085,19093.33677,NM,0.044539332,507.2492795,#VALUE!,0.712629305,22318.9683,1.246994185,14201.7601,14201.7601,,0.990563943,313.15,0.019073334,0.002,0.072765498,,8.60E-06,6.70E-10,0,1.80E-10,8.50E-10,0.0011,,0.018913171,1.47E-06,0,8.20E-06,9.67E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 13:31,50,5,FCR,268,6/22/22 22:39,268,,21.9,29.942,2.856401325,16814.43397,NM,0.014650058,446.7060744,#VALUE!,0.234400932,19655.06727,0.410166403,12506.69594,12506.69594,,0.990563943,313.15,0.019073334,0.002,0.072765498,,2.83E-06,2.20E-10,0,5.92E-11,2.79E-10,0.0011,,0.016655772,1.30E-06,0,7.22E-06,8.52E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 12:05,50,0.1,BVR,102,6/22/22 23:09,102,,21.9,29.942,57.48054271,#VALUE!,NM,0.294809168,#VALUE!,#VALUE!,4.71694669,#VALUE!,8.253947811,#VALUE!,#VALUE!,,0.990563943,313.15,0.019073334,0.002,0.072765498,,5.69E-05,4.43E-09,0,1.19E-09,5.62E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
6/20/22 11:00,40,3,BVR,121,6/22/22 23:40,121,,21.9,29.942,59.42825436,1.710362248,NM,0.304798692,0.045438889,#VALUE!,4.876779071,1.999311135,8.533630458,1.272179642,1.272179642,,0.990563943,313.15,0.019073334,0.002,0.072765498,,5.89E-05,4.58E-09,0,1.23E-09,5.81E-09,0.0011,,1.69E-06,1.32E-10,0,7.35E-10,8.67E-10,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 11:12,40,3,BVR,143,6/23/22 0:11,143,,21.9,29.942,57.21099503,-28.05121856,NM,0.293426698,-0.745231731,#VALUE!,4.694827169,-32.79019615,8.215241974,-20.86469648,-20.86469648,,0.990563943,313.15,0.019073334,0.002,0.072765498,,5.67E-05,4.41E-09,0,1.19E-09,5.60E-09,0.0011,,-2.78E-05,-2.16E-09,0,-1.21E-08,-1.42E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 12:15,50,3,BVR,270,6/23/22 0:41,270,,21.9,29.942,41.31798132,14.93739177,NM,0.211913791,0.396839029,#VALUE!,3.390620652,17.46091726,5.933076575,11.11053856,11.11053856,,0.990563943,313.15,0.019073334,0.002,0.072765498,,4.09E-05,3.19E-09,0,8.56E-10,4.04E-09,0.0011,,1.48E-05,1.15E-09,0,6.42E-09,7.57E-09,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 11:12,40,2,BVR,68,6/23/22 1:12,68,,21.9,29.942,267.4562359,31.47088469,NM,1.371743319,0.836081392,#VALUE!,21.9478931,36.78758125,38.40551444,23.40826854,23.40826854,,0.990563943,313.15,0.019073334,0.002,0.072765498,,0.000264933,2.06E-08,0,5.54E-09,2.62E-08,0.0011,,3.12E-05,2.43E-09,0,1.35E-08,1.59E-08,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 10:49,100,0.1,FCR,353,6/23/22 1:43,353,,21.9,29.942,2.070746816,842.0377497,NM,0.010620553,22.37026703,#VALUE!,0.169928847,984.2917491,0.297349944,626.3136853,626.3136853,,0.990563943,313.15,0.019073334,0.002,0.072765498,,2.05E-06,1.60E-10,0,4.29E-11,2.03E-10,0.0011,,0.000834092,6.49E-08,0,3.62E-07,4.27E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 12:30,50,6,BVR,216,6/23/22 2:13,216,,21.9,29.942,17887.97237,16402.08022,NM,91.74475407,435.7511459,#VALUE!,1467.916065,19173.05042,2568.632505,12199.98428,12199.98428,,0.990563943,313.15,0.019073334,0.002,0.072765498,,0.01771918,1.38E-06,0,3.71E-07,1.75E-06,0.0011,,0.016247309,1.26E-06,0,7.05E-06,8.31E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 11:15,200,0.1,FCR,371,6/23/22 2:44,371,,21.9,29.942,852.4400653,5166.576546,NM,4.372038514,137.2595195,#VALUE!,69.95261622,6039.418859,122.4065654,3842.936493,3842.936493,,0.990563943,313.15,0.019073334,0.002,0.072765498,,0.000844396,6.57E-08,0,1.77E-08,8.34E-08,0.0011,,0.005117824,3.98E-07,0,2.22E-06,2.62E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
6/20/22 13:07,50,1.6,FCR,345,6/23/22 10:17,345,,21.9,29.942,44.25378767,#VALUE!,NM,0.226971106,#VALUE!,#VALUE!,3.631537689,#VALUE!,6.354645183,#VALUE!,#VALUE!,,0.990563943,313.15,0.019073334,0.002,0.072765498,,4.38E-05,3.41E-09,0,9.17E-10,4.33E-09,0.0011,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,#VALUE!,#VALUE!
