Reservoir,Date,Site,Duration_days,Depth_m,TrapRep,TrapXSA_m2,TrapVol_L,CollectionVol_L,FilterRep,FilterVol_L,FilterMassPre_g,FilterMassPost_g,SedMass_g,SedFlux_gm2d,FilterID,Flag_CollectionVol_L,Flag_SedMass_g
FCR,5/31/22,50,14,8,1,0.0040715,2,1.755,2,0.083,0.108,0.116,0.008,2.967608051,F_sed_8m_R1_F2_31May22,1,1
FCR,5/31/22,50,14,8,1,0.0040715,2,1.755,3,0.081,0.107,0.115,0.008,3.040882324,F_sed_8m_R1_F3_31May22,1,1
FCR,5/31/22,50,14,8,1,0.0040715,2,1.755,4,0.082,0.108,0.115,0.007,2.628323594,F_sed_8m_R1_F4_31May22,1,1
FCR,5/31/22,50,14,8,2,0.0040715,2,1.664,1,0.08,0.108,0.115,0.007,2.554341152,F_sed_8m_R2_F1_31May22,1,1
FCR,5/31/22,50,14,8,2,0.0040715,2,1.664,2,0.081,0.108,0.115,0.007,2.522806076,F_sed_8m_R2_F2_31May22,1,1
FCR,5/31/22,50,14,8,2,0.0040715,2,1.664,3,0.083,0.106,0.116,0.01,3.517165097,F_sed_8m_R2_F3_31May22,1,1
FCR,5/31/22,50,14,8,2,0.0040715,2,1.664,4,0.08,0.108,0.117,0.009,3.28415291,F_sed_8m_R2_F4_31May22,1,1
BVR,5/31/22,50,14,4,1,0.0040715,2,1.799,1,0.142,0.107,0.115,0.008,1.778076046,B_sed_4m_R1_F1_31May22,1,1
BVR,5/31/22,50,14,4,1,0.0040715,2,1.799,2,0.14,0.107,0.115,0.008,1.803477132,B_sed_4m_R1_F2_31May22,1,1
BVR,5/31/22,50,14,4,1,0.0040715,2,1.799,3,0.138,0.109,0.115,0.006,1.372210861,B_sed_4m_R1_F3_31May22,1,1
BVR,5/31/22,50,14,4,1,0.0040715,2,1.799,4,0.139,0.108,0.114,0.006,1.362338841,B_sed_4m_R1_F4_31May22,1,1
BVR,5/31/22,50,14,4,2,0.0040715,2,1.813,1,0.139,0.111,0.113,0.002,0.4576469,B_sed_4m_R2_F1_31May22,1,1
BVR,5/31/22,50,14,4,2,0.0040715,2,1.813,2,0.14,0.108,0.114,0.006,1.36313398,B_sed_4m_R2_F2_31May22,1,1
BVR,5/31/22,50,14,4,2,0.0040715,2,1.813,3,0.14,0.108,0.116,0.008,1.817511973,B_sed_4m_R2_F3_31May22,1,1
BVR,5/31/22,50,14,4,2,0.0040715,2,1.813,4,0.139,0.107,0.118,0.011,2.517057949,B_sed_4m_R2_F4_31May22,1,1
BVR,5/31/22,50,14,8,1,0.0040715,2,1.805,1,0.08,0.107,0.114,0.007,2.770784723,B_sed_8m_R1_F1_31May22,1,1
BVR,5/31/22,50,14,8,1,0.0040715,2,1.805,2,0.081,0.107,0.113,0.006,2.345637861,B_sed_8m_R1_F2_31May22,1,1
BVR,5/31/22,50,14,8,1,0.0040715,2,1.805,3,0.078,0.106,0.112,0.006,2.435854702,B_sed_8m_R1_F3_31May22,1,1
BVR,5/31/22,50,14,8,1,0.0040715,2,1.805,4,0.081,0.108,0.112,0.004,1.563758574,B_sed_8m_R1_F4_31May22,1,1
BVR,5/31/22,50,14,8,2,0.0040715,2,1.817,1,0.081,0.107,0.116,0.009,3.541848194,B_sed_8m_R2_F1_31May22,1,1
BVR,5/31/22,50,14,8,2,0.0040715,2,1.817,2,0.079,0.107,0.116,0.009,3.631515237,B_sed_8m_R2_F2_31May22,1,1
BVR,5/31/22,50,14,8,2,0.0040715,2,1.817,3,0.078,0.107,0.114,0.007,2.860723541,B_sed_8m_R2_F3_31May22,1,1
BVR,5/31/22,50,14,8,2,0.0040715,2,1.817,4,0.079,0.108,0.113,0.005,2.017508465,B_sed_8m_R2_F4_31May22,1,1
FCR,6/13/22,50,13,4,1,0.0040715,2,1.823,1,0.143,0.107,0.122,0.015,3.612801485,F_sed_4m_R1_F1_13Jun22,1,1
FCR,6/13/22,50,13,4,1,0.0040715,2,1.823,2,0.139,0.108,0.121,0.013,3.221198063,F_sed_4m_R1_F2_13Jun22,1,1
FCR,6/13/22,50,13,4,1,0.0040715,2,1.823,3,0.139,0.107,0.122,0.015,3.716766996,F_sed_4m_R1_F3_13Jun22,1,1
FCR,6/13/22,50,13,4,1,0.0040715,2,1.823,4,0.142,0.107,0.123,0.016,3.880793333,F_sed_4m_R1_F4_13Jun22,1,1
FCR,6/13/22,50,13,4,2,0.0040715,2,1.815,1,0.142,0.108,0.125,0.017,4.105248158,F_sed_4m_R2_F1_13Jun22,1,1
FCR,6/13/22,50,13,4,2,0.0040715,2,1.815,2,0.144,0.107,0.124,0.017,4.048230823,F_sed_4m_R2_F2_13Jun22,1,1
FCR,6/13/22,50,13,4,2,0.0040715,2,1.815,3,0.139,0.108,0.126,0.018,4.440547733,F_sed_4m_R2_F3_13Jun22,1,1
FCR,6/13/22,50,13,4,2,0.0040715,2,1.815,4,0.14,0.108,0.126,0.018,4.408829535,F_sed_4m_R2_F4_13Jun22,1,1
FCR,6/13/22,50,13,8,1,0.0040715,2,1.771,1,0.083,0.108,0.111,0.003,1.209383202,F_sed_8m_R1_F1_13Jun22,1,1
FCR,6/13/22,50,13,8,1,0.0040715,2,1.771,2,0.078,0.108,0.111,0.003,1.286907766,F_sed_8m_R1_F2_13Jun22,1,1
FCR,6/13/22,50,13,8,1,0.0040715,2,1.771,3,0.081,0.107,0.111,0.004,1.652326021,F_sed_8m_R1_F3_13Jun22,1,1
FCR,6/13/22,50,13,8,1,0.0040715,2,1.771,4,0.079,0.108,0.111,0.003,1.270617795,F_sed_8m_R1_F4_13Jun22,1,1
FCR,6/13/22,50,13,8,2,0.0040715,2,1.784,1,0.081,0.107,0.109,0.002,0.832227448,F_sed_8m_R2_F1_13Jun22,1,1
FCR,6/13/22,50,13,8,2,0.0040715,2,1.784,2,0.078,0.106,0.11,0.004,1.728472392,F_sed_8m_R2_F2_13Jun22,1,1
FCR,6/13/22,50,13,8,2,0.0040715,2,1.784,3,0.08,0.107,0.109,0.002,0.842630291,F_sed_8m_R2_F3_13Jun22,1,1
FCR,6/13/22,50,13,8,2,0.0040715,2,1.784,4,0.08,0.108,0.112,0.004,1.685260582,F_sed_8m_R2_F4_13Jun22,1,1
BVR,6/13/22,50,13,4,1,0.0040715,2,1.701,1,0.144,0.107,0.116,0.009,2.008568001,B_sed_4m_R1_F1_13Jun22,1,1
BVR,6/13/22,50,13,4,1,0.0040715,2,1.701,2,0.138,0.107,0.117,0.01,2.328774494,B_sed_4m_R1_F2_13Jun22,1,1
BVR,6/13/22,50,13,4,1,0.0040715,2,1.701,3,0.138,0.107,0.118,0.011,2.561651943,B_sed_4m_R1_F3_13Jun22,1,1
BVR,6/13/22,50,13,4,1,0.0040715,2,1.701,4,0.141,0.107,0.119,0.012,2.73507132,B_sed_4m_R1_F4_13Jun22,1,1
BVR,6/13/22,50,13,4,2,0.0040715,2,1.792,1,0.139,0.106,0.116,0.01,2.435709072,B_sed_4m_R2_F1_13Jun22,1,1
BVR,6/13/22,50,13,4,2,0.0040715,2,1.792,2,0.145,0.107,0.115,0.008,1.867936888,B_sed_4m_R2_F2_13Jun22,1,1
BVR,6/13/22,50,13,4,2,0.0040715,2,1.792,3,0.139,0.107,0.113,0.006,1.461425443,B_sed_4m_R2_F3_13Jun22,1,1
BVR,6/13/22,50,13,4,2,0.0040715,2,1.792,4,0.139,0.107,0.113,0.006,1.461425443,B_sed_4m_R2_F4_13Jun22,1,1
BVR,6/13/22,50,13,8,1,0.0040715,2,1.75,1,0.084,0.106,0.112,0.006,2.361631982,B_sed_8m_R1_F1_13Jun22,1,1
BVR,6/13/22,50,13,8,1,0.0040715,2,1.75,2,0.082,0.107,0.114,0.007,2.822438223,B_sed_8m_R1_F2_13Jun22,1,1
BVR,6/13/22,50,13,8,1,0.0040715,2,1.75,3,0.084,0.108,0.115,0.007,2.755237313,B_sed_8m_R1_F3_13Jun22,1,1
BVR,6/13/22,50,13,8,1,0.0040715,2,1.75,4,0.08,0.107,0.115,0.008,3.306284775,B_sed_8m_R1_F4_13Jun22,1,1
BVR,6/13/22,50,13,8,2,0.0040715,2,1.804,1,0.084,0.107,0.113,0.006,2.434505198,B_sed_8m_R2_F1_13Jun22,1,1
BVR,6/13/22,50,13,8,2,0.0040715,2,1.804,2,0.082,0.108,0.114,0.006,2.493883373,B_sed_8m_R2_F2_13Jun22,1,1
BVR,6/13/22,50,13,8,2,0.0040715,2,1.804,3,0.084,0.108,0.115,0.007,2.840256064,B_sed_8m_R2_F3_13Jun22,1,1
BVR,6/13/22,50,13,8,2,0.0040715,2,1.804,4,0.084,0.109,0.117,0.008,3.24600693,B_sed_8m_R2_F4_13Jun22,1,1
FCR,6/27/22,50,14,4,1,0.0040715,2,1.797,1,0.14,0.107,0.111,0.004,0.900736077,F_sed_4m_R1_F1_27Jun22,1,1
FCR,6/27/22,50,14,4,1,0.0040715,2,1.797,2,0.14,0.106,0.111,0.005,1.125920097,F_sed_4m_R1_F2_27Jun22,1,1
FCR,6/27/22,50,14,4,1,0.0040715,2,1.797,3,0.139,0.107,0.112,0.005,1.134020241,F_sed_4m_R1_F3_27Jun22,1,1
FCR,6/27/22,50,14,4,1,0.0040715,2,1.797,4,0.138,0.107,0.112,0.005,1.142237779,F_sed_4m_R1_F4_27Jun22,1,1
FCR,6/27/22,50,14,4,2,0.0040715,2,1.817,1,0.139,0.108,0.113,0.005,1.146641502,F_sed_4m_R2_F1_27Jun22,1,1
FCR,6/27/22,50,14,4,2,0.0040715,2,1.817,2,0.137,0.107,0.112,0.005,1.163380794,F_sed_4m_R2_F2_27Jun22,1,1
FCR,6/27/22,50,14,4,2,0.0040715,2,1.817,3,0.138,0.108,0.112,0.004,0.923960398,F_sed_4m_R2_F3_27Jun22,1,1
FCR,6/27/22,50,14,4,2,0.0040715,2,1.817,4,0.143,0.107,0.112,0.005,1.114567613,F_sed_4m_R2_F4_27Jun22,1,1
FCR,6/27/22,50,14,8,1,0.0040715,2,1.817,1,0.078,0.108,0.117,0.009,3.678073124,F_sed_8m_R1_F1_27Jun22,1,1
FCR,6/27/22,50,14,8,1,0.0040715,2,1.817,2,0.078,0.106,0.116,0.01,4.086747916,F_sed_8m_R1_F2_27Jun22,1,1
FCR,6/27/22,50,14,8,1,0.0040715,2,1.817,3,0.082,0.107,0.116,0.009,3.498654923,F_sed_8m_R1_F3_27Jun22,1,1
FCR,6/27/22,50,14,8,1,0.0040715,2,1.817,4,0.079,0.108,0.116,0.008,3.228013544,F_sed_8m_R1_F4_27Jun22,1,1
FCR,6/27/22,50,14,8,2,0.0040715,2,1.67,1,0.078,0.107,0.117,0.01,3.756119438,F_sed_8m_R2_F1_27Jun22,1,1
FCR,6/27/22,50,14,8,2,0.0040715,2,1.67,2,0.08,0.107,0.117,0.01,3.662216452,F_sed_8m_R2_F2_27Jun22,1,1
FCR,6/27/22,50,14,8,2,0.0040715,2,1.67,3,0.082,0.108,0.118,0.01,3.5728941,F_sed_8m_R2_F3_27Jun22,1,1
FCR,6/27/22,50,14,8,2,0.0040715,2,1.67,4,0.08,0.107,0.117,0.01,3.662216452,F_sed_8m_R2_F4_27Jun22,1,1
BVR,6/27/22,50,14,4,1,0.0040715,2,1.784,1,0.141,0.107,0.141,0.034,7.546962284,B_sed_4m_R1_F1_27Jun22,1,1
BVR,6/27/22,50,14,4,1,0.0040715,2,1.784,2,0.141,0.107,0.145,0.038,8.4348402,B_sed_4m_R1_F2_27Jun22,1,1
BVR,6/27/22,50,14,4,1,0.0040715,2,1.784,3,0.143,0.107,0.143,0.036,7.879140386,B_sed_4m_R1_F3_27Jun22,1,1
BVR,6/27/22,50,14,4,1,0.0040715,2,1.784,4,0.139,0.107,0.139,0.032,7.205225101,B_sed_4m_R1_F4_27Jun22,1,1
BVR,6/27/22,50,14,4,2,0.0040715,2,1.817,1,0.139,0.108,0.136,0.028,6.421192409,B_sed_4m_R2_F1_27Jun22,1,1
BVR,6/27/22,50,14,4,2,0.0040715,2,1.817,2,0.138,0.107,0.134,0.027,6.236732689,B_sed_4m_R2_F2_27Jun22,1,1
BVR,6/27/22,50,14,4,2,0.0040715,2,1.817,3,0.14,0.108,0.137,0.029,6.60301699,B_sed_4m_R2_F3_27Jun22,1,1
BVR,6/27/22,50,14,4,2,0.0040715,2,1.817,4,0.14,0.108,0.141,0.033,7.513777954,B_sed_4m_R2_F4_27Jun22,1,1
BVR,6/27/22,50,14,8,1,0.0040715,2,1.775,1,0.083,0.107,0.127,0.02,7.503567365,B_sed_8m_R1_F1_27Jun22,1,1
BVR,6/27/22,50,14,8,1,0.0040715,2,1.775,2,0.083,0.107,0.127,0.02,7.503567365,B_sed_8m_R1_F2_27Jun22,1,1
BVR,6/27/22,50,14,8,1,0.0040715,2,1.775,3,0.079,0.107,0.125,0.018,7.095145344,B_sed_8m_R1_F3_27Jun22,1,1
BVR,6/27/22,50,14,8,1,0.0040715,2,1.775,4,0.08,0.107,0.126,0.019,7.395703584,B_sed_8m_R1_F4_27Jun22,1,1
BVR,6/27/22,50,14,8,2,0.0040715,2,1.769,1,0.078,0.107,0.126,0.019,7.559696434,B_sed_8m_R2_F1_27Jun22,1,1
BVR,6/27/22,50,14,8,2,0.0040715,2,1.769,2,0.077,0.107,0.128,0.021,8.463966342,B_sed_8m_R2_F2_27Jun22,1,1
BVR,6/27/22,50,14,8,2,0.0040715,2,1.769,3,0.082,0.107,0.127,0.02,7.569400794,B_sed_8m_R2_F3_27Jun22,1,1
BVR,6/27/22,50,14,8,2,0.0040715,2,1.769,4,0.082,0.107,0.131,0.024,9.083280952,B_sed_8m_R2_F4_27Jun22,1,1
FCR,7/11/22,50,14,4,1,0.0040715,2,1.71,1,0.138,0.107,0.11,0.003,0.652162472,F_sed_4m_R1_F1_11Jul22,1,1
FCR,7/11/22,50,14,4,1,0.0040715,2,1.71,2,0.142,0.107,0.112,0.005,1.056319496,F_sed_4m_R1_F2_11Jul22,1,1
FCR,7/11/22,50,14,4,1,0.0040715,2,1.71,3,0.14,0.107,0.111,0.004,0.85712782,F_sed_4m_R1_F3_11Jul22,1,1
FCR,7/11/22,50,14,4,1,0.0040715,2,1.71,4,0.14,0.107,0.111,0.004,0.85712782,F_sed_4m_R1_F4_11Jul22,1,1
FCR,7/11/22,50,14,4,2,0.0040715,2,1.631,1,0.144,0.107,0.111,0.004,0.794820364,F_sed_4m_R2_F1_11Jul22,1,1
FCR,7/11/22,50,14,4,2,0.0040715,2,1.631,2,0.144,0.107,0.111,0.004,0.794820364,F_sed_4m_R2_F2_11Jul22,1,1
FCR,7/11/22,50,14,4,2,0.0040715,2,1.631,3,0.136,0.107,0.111,0.004,0.841574503,F_sed_4m_R2_F3_11Jul22,1,1
FCR,7/11/22,50,14,4,2,0.0040715,2,1.631,4,0.142,0.107,0.11,0.003,0.604511263,F_sed_4m_R2_F4_11Jul22,1,1
FCR,7/11/22,50,14,8,1,0.0040715,2,1.662,1,0.08,0.107,0.122,0.015,5.467009351,F_sed_8m_R1_F1_11Jul22,1,1
FCR,7/11/22,50,14,8,1,0.0040715,2,1.662,2,0.084,0.105,0.122,0.017,5.900898982,F_sed_8m_R1_F2_11Jul22,1,1
FCR,7/11/22,50,14,8,1,0.0040715,2,1.662,3,0.078,0.107,0.121,0.014,5.233376472,F_sed_8m_R1_F3_11Jul22,1,1
FCR,7/11/22,50,14,8,1,0.0040715,2,1.662,4,0.08,0.107,0.122,0.015,5.467009351,F_sed_8m_R1_F4_11Jul22,1,1
FCR,7/11/22,50,14,8,2,0.0040715,2,1.76,1,0.082,0.106,0.121,0.015,5.648167918,F_sed_8m_R2_F1_11Jul22,1,1
FCR,7/11/22,50,14,8,2,0.0040715,2,1.76,2,0.076,0.107,0.121,0.014,5.687804184,F_sed_8m_R2_F2_11Jul22,1,1
FCR,7/11/22,50,14,8,2,0.0040715,2,1.76,3,0.076,0.107,0.121,0.014,5.687804184,F_sed_8m_R2_F3_11Jul22,1,1
FCR,7/11/22,50,14,8,2,0.0040715,2,1.76,4,0.076,0.107,0.12,0.013,5.281532457,F_sed_8m_R2_F4_11Jul22,1,1
BVR,7/11/22,50,14,4,1,0.0040715,2,1.634,1,0.136,0.107,0.12,0.013,2.740148006,B_sed_4m_R1_F1_11Jul22,1,1
BVR,7/11/22,50,14,4,1,0.0040715,2,1.634,2,0.142,0.106,0.118,0.012,2.422492711,B_sed_4m_R1_F2_11Jul22,1,1
BVR,7/11/22,50,14,4,1,0.0040715,2,1.634,3,0.142,0.107,0.121,0.014,2.826241497,B_sed_4m_R1_F3_11Jul22,1,1
BVR,7/11/22,50,14,4,1,0.0040715,2,1.634,4,0.146,0.107,0.121,0.014,2.748810223,B_sed_4m_R1_F4_11Jul22,1,1
BVR,7/11/22,50,14,4,2,0.0040715,2,1.682,1,0.144,0.109,0.121,0.012,2.459021187,B_sed_4m_R2_F1_11Jul22,1,1
BVR,7/11/22,50,14,4,2,0.0040715,2,1.682,2,0.138,0.107,0.125,0.018,3.848902727,B_sed_4m_R2_F2_11Jul22,1,1
BVR,7/11/22,50,14,4,2,0.0040715,2,1.682,3,0.138,0.107,0.12,0.013,2.779763081,B_sed_4m_R2_F3_11Jul22,1,1
BVR,7/11/22,50,14,4,2,0.0040715,2,1.682,4,0.142,0.107,0.126,0.019,3.948287539,B_sed_4m_R2_F4_11Jul22,1,1
BVR,7/11/22,50,14,8,1,0.0040715,2,1.522,1,0.08,0.107,0.12,0.013,4.338958966,B_sed_8m_R1_F1_11Jul22,1,1
BVR,7/11/22,50,14,8,1,0.0040715,2,1.522,2,0.084,0.107,0.122,0.015,4.768086775,B_sed_8m_R1_F2_11Jul22,1,1
BVR,7/11/22,50,14,8,1,0.0040715,2,1.522,3,0.08,0.107,0.119,0.012,4.005192891,B_sed_8m_R1_F3_11Jul22,1,1
BVR,7/11/22,50,14,8,1,0.0040715,2,1.522,4,0.078,0.108,0.122,0.014,4.792538502,B_sed_8m_R1_F4_11Jul22,1,1
BVR,7/11/22,50,14,8,2,0.0040715,2,1.618,1,0.08,0.107,0.121,0.014,4.967456711,B_sed_8m_R2_F1_11Jul22,1,1
BVR,7/11/22,50,14,8,2,0.0040715,2,1.618,2,0.076,0.107,0.119,0.012,4.48191583,B_sed_8m_R2_F2_11Jul22,1,1
BVR,7/11/22,50,14,8,2,0.0040715,2,1.618,3,0.08,0.107,0.122,0.015,5.322275048,B_sed_8m_R2_F3_11Jul22,1,1
BVR,7/11/22,50,14,8,2,0.0040715,2,1.618,4,0.082,0.108,0.12,0.012,4.153970769,B_sed_8m_R2_F4_11Jul22,1,1
FCR,7/25/22,50,14,4,1,0.0040715,2,1.817,1,0.139,0.106,0.114,0.008,1.834626402,F_sed_4m_R1_F1_25Jul22,1,1
FCR,7/25/22,50,14,4,1,0.0040715,2,1.817,2,0.142,0.106,0.115,0.009,2.020350026,F_sed_4m_R1_F2_25Jul22,1,1
FCR,7/25/22,50,14,4,1,0.0040715,2,1.817,3,0.138,0.108,0.115,0.007,1.616930697,F_sed_4m_R1_F3_25Jul22,1,1
FCR,7/25/22,50,14,4,1,0.0040715,2,1.817,4,0.138,0.107,0.115,0.008,1.847920797,F_sed_4m_R1_F4_25Jul22,1,1
FCR,7/25/22,50,14,4,2,0.0040715,2,1.797,1,0.139,0.107,0.114,0.007,1.587628338,F_sed_4m_R2_F1_25Jul22,1,1
FCR,7/25/22,50,14,4,2,0.0040715,2,1.797,2,0.138,0.108,0.116,0.008,1.827580447,F_sed_4m_R2_F2_25Jul22,1,1
FCR,7/25/22,50,14,4,2,0.0040715,2,1.797,3,0.144,0.107,0.114,0.007,1.532502354,F_sed_4m_R2_F3_25Jul22,1,1
FCR,7/25/22,50,14,4,2,0.0040715,2,1.797,4,0.136,0.106,0.113,0.007,1.622649551,F_sed_4m_R2_F4_25Jul22,1,1
FCR,7/25/22,50,14,8,1,0.0040715,2,1.824,1,0.084,0.107,0.129,0.022,8.380805349,F_sed_8m_R1_F1_25Jul22,1,1
FCR,7/25/22,50,14,8,1,0.0040715,2,1.824,2,0.08,0.107,0.127,0.02,7.999859652,F_sed_8m_R1_F2_25Jul22,1,1
FCR,7/25/22,50,14,8,1,0.0040715,2,1.824,3,0.08,0.107,0.128,0.021,8.399852634,F_sed_8m_R1_F3_25Jul22,1,1
FCR,7/25/22,50,14,8,1,0.0040715,2,1.824,4,0.08,0.107,0.128,0.021,8.399852634,F_sed_8m_R1_F4_25Jul22,1,1
FCR,7/25/22,50,14,8,2,0.0040715,2,1.793,1,0.078,0.107,0.125,0.018,7.258981961,F_sed_8m_R2_F1_25Jul22,1,1
FCR,7/25/22,50,14,8,2,0.0040715,2,1.793,2,0.079,0.107,0.126,0.019,7.56526812,F_sed_8m_R2_F2_25Jul22,1,1
FCR,7/25/22,50,14,8,2,0.0040715,2,1.793,3,0.084,0.107,0.126,0.019,7.114954541,F_sed_8m_R2_F3_25Jul22,1,1
FCR,7/25/22,50,14,8,2,0.0040715,2,1.793,4,0.082,0.107,0.126,0.019,7.288490018,F_sed_8m_R2_F4_25Jul22,1,1
BVR,7/25/22,50,14,4,1,0.0040715,2,1.811,1,0.139,0.107,0.12,0.013,2.971423321,B_sed_4m_R1_F1_25Jul22,1,1
BVR,7/25/22,50,14,4,1,0.0040715,2,1.811,2,0.136,0.017,0.124,0.107,24.99659449,B_sed_4m_R1_F2_25Jul22,1,1
BVR,7/25/22,50,14,4,1,0.0040715,2,1.811,3,0.14,0.106,0.125,0.019,4.311829116,B_sed_4m_R1_F3_25Jul22,1,1
BVR,7/25/22,50,14,4,1,0.0040715,2,1.811,4,0.136,0.108,0.122,0.014,3.270582456,B_sed_4m_R1_F4_25Jul22,1,1
BVR,7/25/22,50,14,4,2,0.0040715,2,1.793,1,0.139,0.107,0.117,0.01,2.262991978,B_sed_4m_R2_F1_25Jul22,1,1
BVR,7/25/22,50,14,4,2,0.0040715,2,1.793,2,0.14,0.106,0.122,0.016,3.5949244,B_sed_4m_R2_F2_25Jul22,1,1
BVR,7/25/22,50,14,4,2,0.0040715,2,1.793,3,0.144,0.107,0.121,0.014,3.058182215,B_sed_4m_R2_F3_25Jul22,1,1
BVR,7/25/22,50,14,4,2,0.0040715,2,1.793,4,0.14,0.107,0.123,0.016,3.5949244,B_sed_4m_R2_F4_25Jul22,1,1
BVR,7/25/22,50,14,8,1,0.0040715,2,1.775,1,0.079,0.107,0.121,0.014,5.518446379,B_sed_8m_R1_F1_25Jul22,1,1
BVR,7/25/22,50,14,8,1,0.0040715,2,1.775,2,0.079,0.108,0.121,0.013,5.124271637,B_sed_8m_R1_F2_25Jul22,1,1
BVR,7/25/22,50,14,8,1,0.0040715,2,1.775,3,0.078,0.107,0.119,0.012,4.790739164,B_sed_8m_R1_F3_25Jul22,1,1
BVR,7/25/22,50,14,8,1,0.0040715,2,1.775,4,0.079,0.107,0.121,0.014,5.518446379,B_sed_8m_R1_F4_25Jul22,1,1
BVR,7/25/22,50,14,8,2,0.0040715,2,1.776,1,0.078,0.107,0.12,0.013,5.192891353,B_sed_8m_R2_F1_25Jul22,1,1
BVR,7/25/22,50,14,8,2,0.0040715,2,1.776,2,0.079,0.108,0.125,0.017,6.704745797,B_sed_8m_R2_F2_25Jul22,1,1
BVR,7/25/22,50,14,8,2,0.0040715,2,1.776,3,0.081,0.107,0.121,0.014,5.385220662,B_sed_8m_R2_F3_25Jul22,1,1
BVR,7/25/22,50,14,8,2,0.0040715,2,1.776,4,0.078,0.108,0.121,0.013,5.192891353,B_sed_8m_R2_F4_25Jul22,1,1
FCR,8/8/22,50,14,4,1,0.0040715,2,1.477,1,0.142,0.107,0.119,0.012,2.189731784,F_sed_4m_R1_F1_08Aug22,1,1
FCR,8/8/22,50,14,4,1,0.0040715,2,1.477,2,0.142,0.107,0.119,0.012,2.189731784,F_sed_4m_R1_F2_08Aug22,1,1
FCR,8/8/22,50,14,4,1,0.0040715,2,1.477,3,0.14,0.107,0.12,0.013,2.406098139,F_sed_4m_R1_F3_08Aug22,1,1
FCR,8/8/22,50,14,4,1,0.0040715,2,1.477,4,0.138,0.107,0.119,0.012,2.25320227,F_sed_4m_R1_F4_08Aug22,1,1
FCR,8/8/22,50,14,4,2,0.0040715,2,1.761,1,0.142,0.108,0.117,0.009,1.958082771,F_sed_4m_R2_F1_08Aug22,1,1
FCR,8/8/22,50,14,4,2,0.0040715,2,1.761,2,0.142,0.108,0.118,0.01,2.175647524,F_sed_4m_R2_F2_08Aug22,1,1
FCR,8/8/22,50,14,4,2,0.0040715,2,1.761,3,0.14,0.107,0.117,0.01,2.206728203,F_sed_4m_R2_F3_08Aug22,1,1
FCR,8/8/22,50,14,4,2,0.0040715,2,1.761,4,0.142,0.107,0.116,0.009,1.958082771,F_sed_4m_R2_F4_08Aug22,1,1
FCR,8/8/22,50,14,8,1,0.0040715,2,1.789,1,0.142,0.108,0.152,0.044,9.725057949,F_sed_8m_R1_F1_08Aug22,1,1
FCR,8/8/22,50,14,8,1,0.0040715,2,1.789,2,0.12,0.107,0.146,0.039,10.20025964,F_sed_8m_R1_F2_08Aug22,1,1
FCR,8/8/22,50,14,8,1,0.0040715,2,1.789,3,0.12,0.107,0.146,0.039,10.20025964,F_sed_8m_R1_F3_08Aug22,1,1
FCR,8/8/22,50,14,8,1,0.0040715,2,1.789,4,0.122,0.107,0.147,0.04,10.29029977,F_sed_8m_R1_F4_08Aug22,1,1
FCR,8/8/22,50,14,8,2,0.0040715,2,1.748,1,0.12,0.108,0.148,0.04,10.22204289,F_sed_8m_R2_F1_08Aug22,1,1
FCR,8/8/22,50,14,8,2,0.0040715,2,1.748,2,0.118,0.107,0.147,0.04,10.39529785,F_sed_8m_R2_F2_08Aug22,1,1
FCR,8/8/22,50,14,8,2,0.0040715,2,1.748,3,0.122,0.107,0.149,0.042,10.55719184,F_sed_8m_R2_F3_08Aug22,1,1
FCR,8/8/22,50,14,8,2,0.0040715,2,1.748,4,0.118,0.108,0.149,0.041,10.6551803,F_sed_8m_R2_F4_08Aug22,1,1
BVR,8/8/22,50,14,4,1,0.0040715,2,1.761,1,0.12,0.107,0.119,0.012,3.089419484,B_sed_4m_R1_F1_08Aug22,1,1
BVR,8/8/22,50,14,4,1,0.0040715,2,1.761,2,0.12,0.107,0.12,0.013,3.346871108,B_sed_4m_R1_F2_08Aug22,1,1
BVR,8/8/22,50,14,4,1,0.0040715,2,1.761,3,0.118,0.106,0.119,0.013,3.403597736,B_sed_4m_R1_F3_08Aug22,1,1
BVR,8/8/22,50,14,4,1,0.0040715,2,1.761,4,0.118,0.107,0.121,0.014,3.665412947,B_sed_4m_R1_F4_08Aug22,1,1
BVR,8/8/22,50,14,4,2,0.0040715,2,1.716,1,0.118,0.107,0.117,0.01,2.551248729,B_sed_4m_R2_F1_08Aug22,1,1
BVR,8/8/22,50,14,4,2,0.0040715,2,1.716,2,0.12,0.107,0.122,0.015,3.763091876,B_sed_4m_R2_F2_08Aug22,1,1
BVR,8/8/22,50,14,4,2,0.0040715,2,1.716,3,0.12,0.107,0.122,0.015,3.763091876,B_sed_4m_R2_F3_08Aug22,1,1
BVR,8/8/22,50,14,4,2,0.0040715,2,1.716,4,0.118,0.107,0.121,0.014,3.571748221,B_sed_4m_R2_F4_08Aug22,1,1
BVR,8/8/22,50,14,8,1,0.0040715,2,1.747,1,0.1,0.107,0.121,0.014,4.290801916,B_sed_8m_R1_F1_08Aug22,1,1
BVR,8/8/22,50,14,8,1,0.0040715,2,1.747,2,0.1,0.108,0.129,0.021,6.436202874,B_sed_8m_R1_F2_08Aug22,1,1
BVR,8/8/22,50,14,8,1,0.0040715,2,1.747,3,0.102,0.106,0.128,0.022,6.610479142,B_sed_8m_R1_F3_08Aug22,1,1
